id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper 	regions_empirical_p_value 	regions_empirical_p_adjust 	genes_empirical_p_value 	genes_empirical_p_adjust
GO:0006351 	DNA-templated transcription 	0.2966287190955 	160 	1.89261346805461 	0 	0 	353791 	104 	3572 	1.99765260925949 	2.22488694134881e-13 	1.42973169535372e-11 	0.00419916016796641 	0.151054233597725 	0.976604679064187 	1
GO:0032774 	RNA biosynthetic process 	0.299079518571484 	160 	1.87710449533089 	0 	0 	354653 	105 	3609 	1.99618365312378 	1.66311409088848e-13 	1.1173102846969e-11 	0.00459908018396321 	0.151054233597725 	0.971805638872226 	1
GO:0051252 	regulation of RNA metabolic process 	0.314165662493812 	164 	1.83164064437679 	0 	0 	352621 	108 	3745 	1.97865470111351 	1.08468789505878e-13 	8.43773004682565e-12 	0.00779844031193761 	0.198725772086962 	0.980203959208158 	1
GO:0019219 	regulation of nucleobase-containing compound metabolic process 	0.329895666804604 	169 	1.79748482871578 	0 	0 	349813 	112 	4031 	1.90635291269295 	3.70814490224802e-13 	2.22507345881695e-11 	0.00559888022395521 	0.168880509612363 	0.982603479304139 	1
GO:0034654 	nucleobase-containing compound biosynthetic process 	0.321940232780761 	164 	1.78740815188233 	0 	0 	349484 	109 	4029 	1.85621085617247 	5.53024293026283e-12 	2.27047195859124e-10 	0.00359928014397121 	0.147770445910818 	0.971805638872226 	1
GO:0019438 	aromatic compound biosynthetic process 	0.327667386106308 	166 	1.77758350402901 	0 	0 	348417 	110 	4114 	1.83453700130474 	8.89255336034012e-12 	3.45873522804808e-10 	0.00399920015996801 	0.147770445910818 	0.979604079184163 	1
GO:0018130 	heterocycle biosynthetic process 	0.325287912066936 	164 	1.76901315771248 	0 	0 	349484 	109 	4103 	1.82273300987543 	1.79058989857594e-11 	6.61622967523812e-10 	0.00459908018396321 	0.151054233597725 	0.977004599080184 	1
GO:1901362 	organic cyclic compound biosynthetic process 	0.33682583482387 	169 	1.76050170394568 	0 	0 	346424 	113 	4261 	1.81955415980148 	6.47770725947794e-12 	2.58758144040767e-10 	0.0025994801039792 	0.137215414060045 	0.971405718856229 	1
GO:0090304 	nucleic acid metabolic process 	0.379824464713808 	189 	1.74595887401967 	0 	0 	339202 	129 	5118 	1.72936835023346 	2.6674218389644e-12 	1.31414982599646e-10 	0.000399920015996801 	0.0738852229554089 	0.975404919016197 	1
GO:0016070 	RNA metabolic process 	0.350964068115493 	174 	1.73956929285583 	0 	0 	347364 	117 	4556 	1.76197695573075 	1.85953474840517e-11 	6.70339599547033e-10 	0.00579884023195361 	0.171413717256549 	0.989402119576085 	1
GO:0006139 	nucleobase-containing compound metabolic process 	0.405855456733396 	192 	1.65991167384711 	0 	0 	337770 	133 	5623 	1.62286216466122 	1.08841158308337e-10 	3.28300473428004e-09 	0.000399920015996801 	0.0738852229554089 	0.988402319536093 	1
GO:0046483 	heterocycle metabolic process 	0.41679086165071 	193 	1.62477886337071 	0 	0 	336179 	135 	5795 	1.59837399820321 	2.09078088175829e-10 	5.94264258315145e-09 	0.000599880023995201 	0.0738852229554089 	0.99000199960008 	1
GO:0006725 	cellular aromatic compound metabolic process 	0.423040051160883 	195 	1.61736583672921 	0 	0 	335417 	136 	5847 	1.59589345022001 	1.86510917821181e-10 	5.40515953999423e-09 	0.000599880023995201 	0.0738852229554089 	0.994601079784043 	1
GO:1901360 	organic cyclic compound metabolic process 	0.434949916610485 	197 	1.58921301919564 	0 	0 	333345 	138 	6088 	1.55525827383936 	8.04022404210514e-10 	1.91668566681151e-08 	0.000599880023995201 	0.0738852229554089 	0.993601279744051 	1
GO:0034641 	cellular nitrogen compound metabolic process 	0.436181128086021 	196 	1.5766828364706 	0 	0 	337904 	136 	6212 	1.50212314929756 	1.41066727188388e-08 	2.42437933470276e-07 	0.000399920015996801 	0.0738852229554089 	0.998200359928014 	1
GO:0044271 	cellular nitrogen compound biosynthetic process 	0.362827879127826 	172 	1.66334729674178 	2.22044604925031e-16 	1.26223817722768e-14 	348311 	116 	4804 	1.65673508044556 	1.32578081846191e-09 	2.96894552982833e-08 	0.00439912017596481 	0.151054233597725 	0.992201559688062 	1
GO:0045892 	negative regulation of DNA-templated transcription 	0.136396455770358 	92 	2.36668185929516 	6.66133814775094e-16 	3.6464658453244e-14 	401662 	50 	1311 	2.61676902550714 	3.38510108832679e-10 	9.00215916096617e-09 	0.0287942411517696 	0.338405601322484 	0.960607878424315 	1
GO:1902679 	negative regulation of RNA biosynthetic process 	0.136880531671952 	92 	2.35831212518592 	8.88178419700125e-16 	4.6883132297028e-14 	401662 	50 	1325 	2.58912014523763 	4.87458406972507e-10 	1.24217849225063e-08 	0.0293941211757648 	0.338405601322484 	0.96120775844831 	1
GO:0051253 	negative regulation of RNA metabolic process 	0.146561457058435 	95 	2.27435875723063 	2.22044604925031e-15 	1.13166181406619e-13 	398603 	52 	1431 	2.49322680652513 	7.77678588192998e-10 	1.88427697270369e-08 	0.0211957608478304 	0.318720569611568 	0.956008798240352 	1
GO:0001967 	suckling behavior 	0.00185511492983657 	13 	24.5882529185066 	1.92068583260152e-14 	9.46257886861683e-13 	332325 	3 	12 	17.1529209621993 	0.000611505097555254 	0.00296329355471038 	0.0001999600079984 	0.0738852229554089 	0.187162567486503 	1
GO:0010944 	negative regulation of transcription by competitive promoter binding 	0.00196760794703289 	13 	23.1824816302985 	4.01900734914307e-14 	1.91615898775273e-12 	449746 	2 	11 	12.4748516088722 	0.0106750435352565 	0.0333566899473765 	0.000799840031993601 	0.0844402548061816 	0.483103379324135 	1
GO:0045934 	negative regulation of nucleobase-containing compound metabolic process 	0.153626484076481 	95 	2.16976477289806 	4.21884749357559e-14 	1.94858018609523e-12 	398603 	52 	1546 	2.30776685649253 	1.08840136903154e-08 	1.96177710174222e-07 	0.0297940411917616 	0.338405601322484 	0.968006398720256 	1
GO:0010557 	positive regulation of macromolecule biosynthetic process 	0.235844211247618 	124 	1.84480983016979 	1.09801057135428e-13 	4.9177564377625e-12 	358133 	77 	2580 	2.04771304509976 	3.4108316171455e-10 	9.00215916096617e-09 	0.116576684663067 	0.546985206133377 	0.98500299940012 	1
GO:0051173 	positive regulation of nitrogen compound metabolic process 	0.276288447516446 	137 	1.73985470151571 	1.92290627865077e-13 	8.35898670542894e-12 	341951 	83 	3093 	1.84118000628845 	9.45292510934337e-09 	1.74642791395119e-07 	0.0475904819036193 	0.38436465712322 	0.997200559888022 	1
GO:0031328 	positive regulation of cellular biosynthetic process 	0.24254930234431 	125 	1.80827768618136 	3.59712259978551e-13 	1.51901348642371e-11 	359087 	78 	2666 	2.00739360097756 	6.40636876880762e-10 	1.60484966784706e-08 	0.108578284343131 	0.531004618748381 	0.983203359328134 	1
GO:0010468 	regulation of gene expression 	0.381944380828864 	169 	1.55253614375347 	4.72510919280467e-13 	1.93991982971258e-11 	358622 	115 	4852 	1.62620437811453 	5.19085485706228e-09 	1.0367680376673e-07 	0.0617876424715057 	0.447657527318066 	0.99880023995201 	1
GO:0009891 	positive regulation of biosynthetic process 	0.243626764376314 	125 	1.80028040987566 	5.00377517198558e-13 	1.99880532545802e-11 	359087 	78 	2684 	1.99393119977876 	8.77664274590018e-10 	2.0590282505461e-08 	0.110777844431114 	0.531589785938916 	0.98380323935213 	1
GO:0010467 	gene expression 	0.441246218877614 	185 	1.4711124520652 	1.32716060363691e-12 	5.16195624256673e-11 	345906 	134 	6122 	1.50179118519092 	2.06628885113247e-08 	3.3560163977734e-07 	0.0253949210157968 	0.332156577534051 	0.997000599880024 	1
GO:0010556 	regulation of macromolecule biosynthetic process 	0.391638104088286 	170 	1.52306739779261 	2.33635333302118e-12 	8.85418006719308e-11 	358578 	117 	4985 	1.61034443536796 	6.2389311494826e-09 	1.21330792617569e-07 	0.0663867226554689 	0.452077381133943 	0.998600279944011 	1
GO:0060242 	contact inhibition 	0.00116333910901403 	10 	30.1612135501778 	2.81952239333805e-12 	1.04181352433841e-10 	409631 	1 	9 	7.62352042764414 	0.123803562161796 	0.218094952175369 	0.000599880023995201 	0.0738852229554089 	0.182763447310538 	1
GO:0051171 	regulation of nitrogen compound metabolic process 	0.434458338859655 	182 	1.46986818783183 	3.30946381410513e-12 	1.19302134567009e-10 	339167 	128 	5603 	1.5674273661692 	3.73137432063686e-09 	7.76756513507222e-08 	0.0311937612477504 	0.338640605212291 	0.99880023995201 	1
GO:0060245 	detection of cell density 	0.00122132066278645 	10 	28.729325857955 	4.51993997785394e-12 	1.5905884017305e-10 	409631 	1 	10 	6.86116838487972 	0.136579689005055 	0.234999744295076 	0.000799840031993601 	0.0844402548061816 	0.185962807438512 	1
GO:0010604 	positive regulation of macromolecule metabolic process 	0.303973125150361 	142 	1.63911073976895 	5.90028026437039e-12 	2.0280498211022e-10 	354623 	89 	3481 	1.75422001222148 	2.2976389013607e-08 	3.69120684370773e-07 	0.0847830433913217 	0.485695109040208 	0.997800439912018 	1
GO:0080090 	regulation of primary metabolic process 	0.444527130412058 	184 	1.45236137665942 	6.77713440921934e-12 	2.27650105836959e-10 	341545 	130 	5777 	1.54397072881143 	6.86551171469318e-09 	1.28740647470301e-07 	0.0283943211357728 	0.338405601322484 	0.999200159968006 	1
GO:0031326 	regulation of cellular biosynthetic process 	0.399844351708324 	171 	1.50058390830461 	7.56850138117215e-12 	2.4858322314161e-10 	359219 	118 	5111 	1.58406939819176 	1.39449638503208e-08 	2.42437933470276e-07 	0.0655868826234753 	0.452077381133943 	0.99880023995201 	1
GO:0009889 	regulation of biosynthetic process 	0.401903344147685 	171 	1.49289626159349 	1.23924204231685e-11 	3.98173856205282e-10 	359219 	118 	5144 	1.57390721115048 	2.05867736191578e-08 	3.3560163977734e-07 	0.0665866826634673 	0.452077381133943 	0.999000199960008 	1
GO:0031325 	positive regulation of cellular metabolic process 	0.301219552291946 	140 	1.63079742479444 	1.48763223961623e-11 	4.67812861734637e-10 	353203 	89 	3395 	1.79865680781825 	6.76236089347526e-09 	1.28740647470301e-07 	0.140371925614877 	0.597895406509476 	0.997200559888022 	1
GO:0033262 	regulation of nuclear cell cycle DNA replication 	0.00140925631717957 	10 	24.8980393917756 	1.80451209530474e-11 	5.55639349345919e-10 	409631 	1 	13 	5.27782183452287 	0.173804812428722 	0.278918037752065 	0.000399920015996801 	0.0738852229554089 	0.19876024795041 	1
GO:0009893 	positive regulation of metabolic process 	0.327503770018795 	148 	1.58562524512079 	1.8855139671814e-11 	5.68732580304919e-10 	347490 	93 	3792 	1.68272325894993 	7.36443239723883e-08 	1.06712069442343e-06 	0.0679864027194561 	0.452077381133943 	0.998400319936013 	1
GO:0060255 	regulation of macromolecule metabolic process 	0.463404841627662 	186 	1.40834000925641 	9.84925474512011e-11 	2.9114397026575e-09 	346530 	134 	6150 	1.49495376190875 	2.80364822469181e-08 	4.45569040440269e-07 	0.0449910017996401 	0.377822162840159 	0.999000199960008 	1
GO:0009059 	macromolecule biosynthetic process 	0.47845969005987 	190 	1.39336015241586 	1.13916431843109e-10 	3.30134286792381e-09 	347940 	141 	6619 	1.461587463768 	3.79918876358687e-08 	5.84916770060562e-07 	0.0329934013197361 	0.338640605212291 	0.999200159968006 	1
GO:1903430 	negative regulation of cell maturation 	0.00093138021502757 	8 	30.1382560910053 	4.40266267887068e-10 	1.25137219987901e-08 	608380 	2 	8 	17.1529209621993 	0.00559363579978966 	0.0197857887227554 	0.00359928014397121 	0.147770445910818 	0.108178364327135 	1
GO:0044249 	cellular biosynthetic process 	0.522076156703089 	200 	1.34416095612658 	4.93442731119842e-10 	1.37605350300967e-08 	353567 	150 	7482 	1.37553496088206 	6.03047960012759e-07 	7.18794262015208e-06 	0.020995800839832 	0.318720569611568 	1 	1
GO:1901576 	organic substance biosynthetic process 	0.525908088561143 	201 	1.34103881121947 	5.03489916425792e-10 	1.37807054903208e-08 	352790 	151 	7568 	1.36896990765967 	7.26330615208326e-07 	8.51997340696751e-06 	0.0187962407518496 	0.308252328029018 	1 	1
GO:0051172 	negative regulation of nitrogen compound metabolic process 	0.216561282052731 	107 	1.7336367467561 	7.94092569478266e-10 	2.13394330488887e-08 	385352 	62 	2356 	1.80557062759993 	2.44554993800161e-06 	2.37597801822769e-05 	0.0729854029194161 	0.45324548535671 	0.989002199560088 	1
GO:0009058 	biosynthetic process 	0.52822395483002 	201 	1.33515936080878 	8.13249689812778e-10 	2.14639828847015e-08 	352790 	151 	7619 	1.35980630806778 	1.14716969257245e-06 	1.2653110489717e-05 	0.0197960407918416 	0.311095675601722 	1 	1
GO:0010558 	negative regulation of macromolecule biosynthetic process 	0.196469998817327 	99 	1.76804816584544 	1.79741532768674e-09 	4.66066641108947e-08 	402052 	59 	2136 	1.89517291529917 	9.69877033019095e-07 	1.10267558061709e-05 	0.137772445510898 	0.590225143377122 	0.992801439712058 	1
GO:0009790 	embryo development 	0.12965916949267 	74 	2.00255117954999 	2.9450818450627e-09 	7.50488097759082e-08 	335702 	54 	1134 	3.26722304041892 	9.2148511043888e-15 	1.13496249435722e-12 	0.220755848830234 	0.709041705758631 	0.655668866226755 	1
GO:0014041 	regulation of neuron maturation 	0.00120304805342615 	8 	23.3325471569118 	3.19141024718306e-09 	7.99475312768908e-08 	608380 	2 	8 	17.1529209621993 	0.00559363579978966 	0.0197857887227554 	0.00379924015196961 	0.147770445910818 	0.110777844431114 	1
GO:0031327 	negative regulation of cellular biosynthetic process 	0.201029027277512 	99 	1.72795155882192 	6.18731932355843e-09 	1.52414299336989e-07 	402052 	59 	2187 	1.85097821082718 	2.08280262836702e-06 	2.03866376471951e-05 	0.148570285942811 	0.60909258591495 	0.99500099980004 	1
GO:0048663 	neuron fate commitment 	0.0141208293962681 	20 	4.96963999968993 	7.25226467768181e-09 	1.75718806452684e-07 	186562 	12 	70 	11.7620029455081 	3.67138319745663e-10 	9.51983222077352e-09 	0.0241951609678064 	0.328077503765302 	0.16496700659868 	1
GO:0009890 	negative regulation of biosynthetic process 	0.201845677332536 	99 	1.72096041710296 	7.67471242113515e-09 	1.82955241265125e-07 	402052 	59 	2202 	1.83836936742917 	2.59063853336183e-06 	2.48634009890181e-05 	0.149570085982803 	0.609756070763869 	0.99500099980004 	1
GO:2000172 	regulation of branching morphogenesis of a nerve 	0.000872840737174188 	7 	28.1396163844153 	8.78404948778666e-09 	2.06076589570614e-07 	568033 	2 	5 	27.4446735395189 	0.00205641516377497 	0.00848989277111566 	0.00339932013597281 	0.147770445910818 	0.0347930413917217 	1
GO:0009595 	detection of biotic stimulus 	0.00272723605047193 	10 	12.8656700956171 	9.57108281518515e-09 	2.21032193763182e-07 	409631 	1 	37 	1.85436983375128 	0.419420868070304 	0.527129288272032 	0.000999800039992002 	0.0923565286942611 	0.197760447910418 	1
GO:0044342 	type B pancreatic cell proliferation 	0.00360070857964994 	11 	10.719137740334 	1.11026245974699e-08 	2.52456602385547e-07 	381245 	2 	30 	4.57411225658648 	0.0705047424466281 	0.147391809527746 	0.0017996400719856 	0.120903092108851 	0.312137572485503 	1
GO:0032459 	regulation of protein oligomerization 	0.000552829917518264 	6 	38.0815706817312 	1.76575187804673e-08 	3.95421405417131e-07 	618862 	1 	6 	11.4352806414662 	0.0843337250672177 	0.167084779690815 	0.00519896020795841 	0.16624175164967 	0.020995800839832 	1
GO:0033260 	nuclear DNA replication 	0.00292564154681619 	10 	11.9931709803717 	1.83857624680428e-08 	4.04076332368131e-07 	409631 	1 	38 	1.80557062759993 	0.427898389641459 	0.536415453681151 	0.0017996400719856 	0.120903092108851 	0.256548690261948 	1
GO:0048699 	generation of neurons 	0.208190448190432 	100 	1.68536643266894 	1.8590792016937e-08 	4.04076332368131e-07 	349658 	70 	1484 	3.23640018154704 	0 	0 	0.336332733453309 	0.821272049220519 	0.957008598280344 	1
GO:0019222 	regulation of metabolic process 	0.49627383117864 	188 	1.32920392203708 	1.89486846213782e-08 	4.05886316962276e-07 	343560 	141 	6675 	1.44932545658134 	6.7829578953571e-08 	9.9259522468691e-07 	0.106578684263147 	0.525077651136439 	0.999400119976005 	1
GO:0010605 	negative regulation of macromolecule metabolic process 	0.244600734384745 	112 	1.60662827578518 	2.20893021651847e-08 	4.66399837144899e-07 	390377 	69 	2754 	1.7190291160374 	3.24409544516513e-06 	2.97811991798389e-05 	0.109178164367127 	0.531004618748381 	0.991601679664067 	1
GO:0031323 	regulation of cellular metabolic process 	0.464939876635592 	179 	1.35086321264472 	2.26956298199354e-08 	4.7245268836429e-07 	348130 	132 	6094 	1.48617365737467 	5.85919248674571e-08 	8.7473600963739e-07 	0.209758048390322 	0.696442774225424 	0.999800039992002 	1
GO:0030900 	forebrain development 	0.0642584876659392 	45 	2.45718102895532 	2.6305422284878e-08 	5.28658989146675e-07 	330726 	32 	402 	5.46162657502864 	6.21724893790088e-15 	8.35372175474318e-13 	0.399920015996801 	0.870251605655545 	0.598680263947211 	1
GO:0045165 	cell fate commitment 	0.0446727762380868 	36 	2.82757867566759 	2.64399242499991e-08 	5.28658989146675e-07 	266378 	22 	278 	5.42970159954511 	1.41526346197907e-10 	4.18351879361012e-09 	0.292141571685663 	0.769137338610016 	0.676664667066587 	1
GO:0048147 	negative regulation of fibroblast proliferation 	0.00392552728199006 	11 	9.83218010103947 	2.6468717995165e-08 	5.28658989146675e-07 	390480 	2 	35 	3.9206676485027 	0.0920365344130349 	0.178283090252249 	0.00379924015196961 	0.147770445910818 	0.416716656668666 	1
GO:0044237 	cellular metabolic process 	0.641596520447477 	225 	1.23048311368633 	4.29149090708236e-08 	8.45709808089031e-07 	342912 	178 	9897 	1.23399815348953 	4.05384505610673e-05 	0.000281294976193697 	0.017996400719856 	0.305616149497373 	1 	1
GO:2000279 	negative regulation of DNA biosynthetic process 	0.00325537638068598 	10 	10.7783909431854 	4.92748943869969e-08 	9.58267025052388e-07 	409631 	1 	40 	1.71529209621993 	0.444485117419894 	0.55298737672273 	0.0017996400719856 	0.120903092108851 	0.274545090981804 	1
GO:0050673 	epithelial cell proliferation 	0.0590296112650554 	42 	2.4965168818564 	5.31791914948343e-08 	1.01610204822783e-06 	350508 	23 	448 	3.52247484045164 	1.97099660037559e-07 	2.48985724389326e-06 	0.189162167566487 	0.66321617193149 	0.845630873825235 	1
GO:1903429 	regulation of cell maturation 	0.00174024860776386 	8 	16.1299801151201 	5.36237887427404e-08 	1.01610204822783e-06 	608380 	2 	21 	6.53444608083783 	0.0370505114527458 	0.0908136914214898 	0.00539892021595681 	0.16624175164967 	0.134773045390922 	1
GO:0044786 	cell cycle DNA replication 	0.00329913308302771 	10 	10.6354361631403 	5.57033716930277e-08 	1.04214662483918e-06 	409631 	1 	43 	1.59562055462319 	0.468470873018374 	0.573653645667901 	0.0023995200959808 	0.136403488533063 	0.270145970805839 	1
GO:0031324 	negative regulation of cellular metabolic process 	0.237145929485321 	108 	1.59795012819104 	6.45496595064188e-08 	1.19255495938109e-06 	392473 	65 	2624 	1.69960344899841 	9.92791139831084e-06 	8.29008646706408e-05 	0.126174765046991 	0.566005586761436 	0.996000799840032 	1
GO:0048598 	embryonic morphogenesis 	0.0811296087551459 	51 	2.2056974163542 	8.37344943382945e-08 	1.52789608187653e-06 	317958 	38 	618 	4.21884140170598 	6.27276008913213e-14 	5.15063300652072e-12 	0.242351529694061 	0.737655707724852 	0.609278144371126 	1
GO:0061351 	neural precursor cell proliferation 	0.0232743915975506 	24 	3.61816230352727 	8.89177368401661e-08 	1.60268798841177e-06 	299186 	14 	158 	6.07951629039976 	8.37485152338502e-08 	1.16773873127953e-06 	0.130373925214957 	0.571788312960553 	0.598680263947211 	1
GO:0007389 	pattern specification process 	0.062678333654159 	43 	2.40716662658827 	9.90355690788647e-08 	1.76354904938027e-06 	379426 	31 	481 	4.42195883432997 	4.57323068303594e-12 	2.03107105737185e-10 	0.312137572485503 	0.787941219251891 	0.534893021395721 	1
GO:0007405 	neuroblast proliferation 	0.0106097457545988 	16 	5.29139455135942 	1.03642008530969e-07 	1.82360581677109e-06 	295574 	8 	73 	7.51908864096408 	1.09416703466536e-05 	8.93468992947737e-05 	0.0283943211357728 	0.338405601322484 	0.385722855428914 	1
GO:0060836 	lymphatic endothelial cell differentiation 	0.00128889483437541 	7 	19.0561734392195 	1.21580848055913e-07 	2.11407639325459e-06 	411652 	2 	8 	17.1529209621993 	0.00559363579978966 	0.0197857887227554 	0.136372725454909 	0.585927000646382 	0.397120575884823 	1
GO:0090329 	regulation of DNA-templated DNA replication 	0.00370892338461353 	10 	9.46035160602319 	1.62208878440318e-07 	2.78772932947429e-06 	409631 	1 	51 	1.34532713429014 	0.527505777956079 	0.627740370224706 	0.001999600079984 	0.123142038259015 	0.285942811437712 	1
GO:0060839 	endothelial cell fate commitment 	0.00212376950163075 	8 	13.2171478199694 	2.40158701592108e-07 	4.07993748221995e-06 	361461 	3 	8 	25.729381443299 	0.000162546770776761 	0.000924015873877128 	0.119576084783043 	0.552218608266114 	0.322335532893421 	1
GO:1902065 	response to L-glutamate 	0.00143709737558902 	7 	17.0909806989976 	2.51278772900321e-07 	4.22034120848493e-06 	600152 	2 	13 	10.5556436690457 	0.0148516316026968 	0.0438137954267182 	0.0023995200959808 	0.136403488533063 	0.0321935612877425 	1
GO:0008283 	cell population proliferation 	0.32536360388072 	134 	1.44507693235676 	2.6559173060825e-07 	4.410613234146e-06 	354597 	92 	3203 	1.97073834345593 	2.416866706767e-11 	8.50506903000386e-10 	0.526094781043791 	0.927885544609455 	0.999400119976005 	1
GO:0022008 	neurogenesis 	0.225555598628535 	102 	1.58672513126805 	2.7800953161794e-07 	4.56553430812572e-06 	346161 	75 	1701 	3.0252065189064 	0 	0 	0.389122175564887 	0.864911275615941 	0.932813437312538 	1
GO:0001501 	skeletal system development 	0.0699491526204295 	45 	2.25727876503239 	2.91920597694784e-07 	4.74130377354824e-06 	378723 	32 	529 	4.15042321958698 	1.07511777258651e-11 	4.07442068687913e-10 	0.0915816836632673 	0.491856863284383 	0.42251549690062 	1
GO:0007399 	nervous system development 	0.307069845827736 	128 	1.46260798030132 	3.24811715302076e-07 	5.18131709087731e-06 	345595 	96 	2535 	2.5983122877651 	0 	0 	0.706658668266347 	0.999600079984003 	0.988402319536093 	1
GO:0045664 	regulation of neuron differentiation 	0.0347408105455622 	29 	2.92895831637153 	3.26023335217585e-07 	5.18131709087731e-06 	408403 	16 	197 	5.57252254609521 	3.39401783344684e-08 	5.33655144450471e-07 	0.120775844831034 	0.552218608266114 	0.668066386722656 	1
GO:0048880 	sensory system development 	0.0586671461332553 	40 	2.39232494579151 	3.43374950251274e-07 	5.39902315395088e-06 	329443 	23 	410 	3.84894811834716 	3.9935447171402e-08 	6.05587651716864e-07 	0.259148170365927 	0.75155125224955 	0.927814437112577 	1
GO:0021516 	dorsal spinal cord development 	0.00254469173323205 	8 	11.0308746132264 	9.20356720168769e-07 	1.4318812972731e-05 	158009 	3 	20 	10.2917525773196 	0.00290681665676762 	0.0113358179912996 	0.0369926014797041 	0.35655578561707 	0.27754449110178 	1
GO:0009892 	negative regulation of metabolic process 	0.262451920096627 	112 	1.49735028037008 	1.03649537086525e-06 	1.5957709980613e-05 	395353 	70 	2970 	1.6171103937427 	2.21737043870629e-05 	0.000166359061340502 	0.220755848830234 	0.709041705758631 	0.997200559888022 	1
GO:0001654 	eye development 	0.0567966578249293 	38 	2.34755597317577 	1.09632062650356e-06 	1.67047617110542e-05 	344093 	22 	400 	3.77364261168385 	1.12290789111569e-07 	1.50877987551726e-06 	0.26374725054989 	0.755902665620722 	0.92121575684863 	1
GO:0048562 	embryonic organ morphogenesis 	0.0412626659621047 	31 	2.63608584875385 	1.1526084841007e-06 	1.72875928259768e-05 	317812 	21 	303 	4.75526521724337 	4.1331460476357e-09 	8.48443035889663e-08 	0.240351929614077 	0.736710628888715 	0.666466706658668 	1
GO:0150063 	visual system development 	0.0569277403687034 	38 	2.34215046073803 	1.15796460742335e-06 	1.72875928259768e-05 	344093 	22 	404 	3.73627981354836 	1.33440443583766e-07 	1.7453537665204e-06 	0.26374725054989 	0.755902665620722 	0.92121575684863 	1
GO:0043584 	nose development 	0.00182415848327039 	7 	13.4645118469848 	1.21481066561735e-06 	1.79549016378244e-05 	288392 	3 	15 	13.7223367697594 	0.0012243743371968 	0.0055340222335684 	0.0417916416716657 	0.371185286752173 	0.194161167766447 	1
GO:0048568 	embryonic organ development 	0.0594855761669372 	39 	2.30042497830283 	1.2732889186351e-06 	1.86328814033928e-05 	352849 	27 	462 	4.00977373142322 	1.03066066792223e-09 	2.34356379567548e-08 	0.362327534493101 	0.850031898382228 	0.7124575084983 	1
