id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper 	regions_empirical_p_value 	regions_empirical_p_adjust 	genes_empirical_p_value 	genes_empirical_p_adjust
GO:0003207 	cardiac chamber formation 	0.00257588271896344 	59 	6.58940435112197 	0 	0 	357597 	6 	12 	5.63161169881767 	0.000280144175824004 	0.00202785742720603 	0.0001999600079984 	0.00659993787406041 	0.657668466306739 	1
GO:0002467 	germinal center formation 	0.0016817261501692 	38 	6.50052677584567 	0 	0 	367109 	2 	14 	1.60903191394791 	0.356802032381539 	0.560969521252423 	0.0001999600079984 	0.00659993787406041 	0.889822035592881 	1
GO:0035881 	amacrine cell differentiation 	0.00168248763654449 	38 	6.49758466651632 	0 	0 	279810 	5 	11 	5.11964699892516 	0.00160449161395326 	0.00931457078542779 	0.0585882823435313 	0.347033076454686 	0.728454309138172 	1
GO:0072148 	epithelial cell fate commitment 	0.00285754621490512 	64 	6.44327909134716 	0 	0 	485739 	4 	14 	3.21806382789581 	0.0300578503248548 	0.0970729836952848 	0.0195960807838432 	0.178232637701229 	0.788042391521696 	1
GO:0021520 	spinal cord motor neuron cell fate specification 	0.00202246560251922 	44 	6.25880995569662 	0 	0 	379291 	6 	10 	6.75793403858121 	7.44540910585512e-05 	0.000614363317413957 	0.0751849630073985 	0.401803142426505 	0.339132173565287 	1
GO:0060707 	trophoblast giant cell differentiation 	0.00180264862070089 	38 	6.06446855103921 	0 	0 	521946 	2 	12 	1.87720389960589 	0.289180876801831 	0.487667494041134 	0.0305938812237553 	0.234732000968227 	0.809038192361528 	1
GO:0035855 	megakaryocyte development 	0.00208041856225699 	43 	5.94617884880485 	0 	0 	360896 	3 	22 	1.53589409967755 	0.309849785422634 	0.513124542094662 	0.00899820035992801 	0.109565093941768 	0.736652669466107 	1
GO:2000001 	regulation of DNA damage checkpoint 	0.00193777722037868 	40 	5.93849475620395 	0 	0 	480643 	3 	20 	1.6894835096453 	0.259761583406388 	0.455320237046335 	0.0395920815836833 	0.276670098736578 	0.954009198160368 	1
GO:1905209 	positive regulation of cardiocyte differentiation 	0.00201407325334787 	41 	5.85637430954988 	0 	0 	380685 	3 	12 	2.81580584940884 	0.0838010300136981 	0.210424787326262 	0.0001999600079984 	0.00659993787406041 	0.999200159968006 	1
GO:0048664 	neuron fate determination 	0.00261920948956982 	52 	5.7115415471942 	0 	0 	372588 	7 	10 	7.88425637834474 	4.05112478096825e-06 	4.24357342325776e-05 	0.00439912017596481 	0.0655868826234753 	0.126374725054989 	1
GO:0003139 	secondary heart field specification 	0.00277432497906654 	55 	5.70329176629134 	0 	0 	372522 	4 	11 	4.09571759914013 	0.0122791733750807 	0.0480545129548272 	0.0001999600079984 	0.00659993787406041 	0.998200359928014 	1
GO:0045736 	negative regulation of cyclin-dependent protein serine/threonine kinase activity 	0.00192380188594087 	38 	5.68255283909768 	0 	0 	520151 	2 	18 	1.25146926640393 	0.483530383270112 	0.669092614811319 	0.0503899220155969 	0.318226607386104 	0.94121175764847 	1
GO:1904030 	negative regulation of cyclin-dependent protein kinase activity 	0.00192380188594087 	38 	5.68255283909768 	0 	0 	520151 	2 	18 	1.25146926640393 	0.483530383270112 	0.669092614811319 	0.0503899220155969 	0.318226607386104 	0.94121175764847 	1
GO:0001709 	cell fate determination 	0.00865015196658845 	167 	5.55409068060839 	0 	0 	328888 	18 	38 	5.33521108309043 	6.38107788830666e-10 	1.24954838648632e-08 	0.0001999600079984 	0.00659993787406041 	0.946010797840432 	1
GO:0030219 	megakaryocyte differentiation 	0.00532339976932505 	102 	5.51228067013867 	0 	0 	357013 	9 	64 	1.58389079029247 	0.111338961847677 	0.257064175880602 	0.0001999600079984 	0.00659993787406041 	0.867426514697061 	1
GO:0030318 	melanocyte differentiation 	0.00543328494247976 	104 	5.50669584932745 	0 	0 	392868 	9 	24 	4.22370877411325 	0.000127763349752286 	0.000997770921874993 	0.000599880023995201 	0.0146426528647759 	0.93621275744851 	1
GO:0072160 	nephron tubule epithelial cell differentiation 	0.0028601690367744 	54 	5.43153135840488 	0 	0 	351497 	5 	13 	4.33200899909052 	0.00384372616007644 	0.0190121346730266 	0.000399920015996801 	0.0109883782405823 	0.989602079584083 	1
GO:0042693 	muscle cell fate commitment 	0.00315503957267511 	58 	5.28863280964243 	0 	0 	338402 	6 	16 	4.22370877411325 	0.0017786465247005 	0.0100261406676995 	0.0001999600079984 	0.00659993787406041 	0.903219356128774 	1
GO:0060421 	positive regulation of heart growth 	0.0063385118279529 	116 	5.2649095726808 	0 	0 	369567 	17 	30 	6.38249325866003 	4.76095829426981e-11 	1.09107026761258e-09 	0.0001999600079984 	0.00659993787406041 	0.325734853029394 	1
GO:0003298 	physiological muscle hypertrophy 	0.00318289765134328 	57 	5.15195918923172 	0 	0 	371066 	5 	20 	2.81580584940884 	0.0274835623187042 	0.0916948351950367 	0.0025994801039792 	0.0441490989827924 	0.477904419116177 	1
GO:0003301 	physiological cardiac muscle hypertrophy 	0.00318289765134328 	57 	5.15195918923172 	0 	0 	371066 	5 	20 	2.81580584940884 	0.0274835623187042 	0.0916948351950367 	0.0025994801039792 	0.0441490989827924 	0.477904419116177 	1
GO:0061049 	cell growth involved in cardiac muscle cell development 	0.00318289765134328 	57 	5.15195918923172 	0 	0 	371066 	5 	20 	2.81580584940884 	0.0274835623187042 	0.0916948351950367 	0.0025994801039792 	0.0441490989827924 	0.477904419116177 	1
GO:0071498 	cellular response to fluid shear stress 	0.00271592847138643 	47 	4.97851433872342 	0 	0 	331451 	5 	18 	3.12867316600982 	0.0176107774230652 	0.0643013023532179 	0.0001999600079984 	0.00659993787406041 	0.753249350129974 	1
GO:1904936 	interneuron migration 	0.00367282954315427 	63 	4.93469151496295 	0 	0 	407198 	8 	14 	6.43612765579163 	6.99391849323661e-06 	7.07207789065621e-05 	0.00939812037592481 	0.112605789344414 	0.676864627074585 	1
GO:0021559 	trigeminal nerve development 	0.00351032283610431 	60 	4.91727416502282 	0 	0 	369031 	8 	13 	6.93121439854483 	3.25150005497932e-06 	3.46123170152768e-05 	0.106178764247151 	0.487085799623292 	0.844831033793241 	1
GO:0060900 	embryonic camera-type eye formation 	0.00294284732635971 	50 	4.88790216826545 	0 	0 	391405 	5 	10 	5.63161169881767 	0.000944023013118356 	0.00586994404365537 	0.189162167566487 	0.627919167894894 	0.999400119976005 	1
GO:0050931 	pigment cell differentiation 	0.00620938627352687 	105 	4.86475366596207 	0 	0 	389735 	10 	35 	3.21806382789581 	0.000685970811814318 	0.00445541438168508 	0.000599880023995201 	0.0146426528647759 	0.872025594881024 	1
GO:0055023 	positive regulation of cardiac muscle tissue growth 	0.00540608963268628 	91 	4.84259760096453 	0 	0 	378459 	14 	26 	6.06481259872672 	6.20844697873935e-09 	1.01818530451325e-07 	0.0001999600079984 	0.00659993787406041 	0.494701059788042 	1
GO:0048596 	embryonic camera-type eye morphogenesis 	0.00533880344387493 	88 	4.74197185986449 	0 	0 	326044 	10 	25 	4.50528935905414 	2.78299888067934e-05 	0.000253562120239674 	0.0337932413517297 	0.252271594045345 	0.995800839832034 	1
GO:0051155 	positive regulation of striated muscle cell differentiation 	0.0065715501467476 	108 	4.72798577707498 	0 	0 	397226 	12 	40 	3.3789670192906 	0.000121962883526172 	0.000956743217855533 	0.0001999600079984 	0.00659993787406041 	0.940611877624475 	1
GO:0021781 	glial cell fate commitment 	0.00352958976897924 	57 	4.64591067985911 	0 	0 	409383 	6 	12 	5.63161169881767 	0.000280144175824004 	0.00202785742720603 	0.281143771245751 	0.747816782310036 	0.845230953809238 	1
GO:0042659 	regulation of cell fate specification 	0.00302771952729446 	48 	4.56085040566219 	0 	0 	329442 	8 	24 	3.75440779921178 	0.000763221405258196 	0.00491458396907364 	0.00579884023195361 	0.0802963417870516 	0.179764047190562 	1
GO:1901863 	positive regulation of muscle tissue development 	0.00385159876700929 	61 	4.55626555385975 	0 	0 	360444 	7 	23 	3.42793755580206 	0.00294456356787709 	0.0154840376795781 	0.0001999600079984 	0.00659993787406041 	0.819236152769446 	1
GO:0060045 	positive regulation of cardiac muscle cell proliferation 	0.00462153399872607 	73 	4.54419479631117 	0 	0 	386609 	11 	23 	5.38675901626038 	1.29151764971525e-06 	1.47666331714719e-05 	0.0001999600079984 	0.00659993787406041 	0.663467306538692 	1
GO:0048532 	anatomical structure arrangement 	0.00344210870278735 	53 	4.42967149895179 	0 	0 	339814 	10 	16 	7.03951462352209 	1.43941824903848e-07 	1.94191952980821e-06 	0.35872825434913 	0.820665160777783 	0.57128574285143 	1
GO:0008045 	motor neuron axon guidance 	0.00534300029927095 	81 	4.36134108462391 	0 	0 	363714 	12 	24 	5.63161169881767 	2.26245242318512e-07 	2.95356973056605e-06 	0.374925014997001 	0.835237958772268 	0.871425714857029 	1
GO:0048048 	embryonic eye morphogenesis 	0.00637872218918702 	96 	4.3296997187621 	0 	0 	317875 	12 	34 	3.97525531681247 	1.9780124949742e-05 	0.000184053361234479 	0.02999400119976 	0.231483115141678 	0.995200959808038 	1
GO:0048066 	developmental pigmentation 	0.00776348907730496 	116 	4.29854299622773 	0 	0 	385100 	14 	46 	3.42793755580206 	2.81597678271073e-05 	0.000255237412014955 	0.0001999600079984 	0.00659993787406041 	0.742651469706059 	1
GO:0031076 	embryonic camera-type eye development 	0.00612022190374724 	91 	4.27754370635105 	0 	0 	317355 	11 	36 	3.4415404826108 	0.000194244247738951 	0.00145836024625753 	0.0407918416316737 	0.281111007967457 	0.997800439912018 	1
GO:0001937 	negative regulation of endothelial cell proliferation 	0.00604402560949416 	89 	4.23627303175725 	0 	0 	423885 	12 	38 	3.55680738872695 	6.98599998260052e-05 	0.000586600446539001 	0.0001999600079984 	0.00659993787406041 	0.62247550489902 	1
GO:0046622 	positive regulation of organ growth 	0.00844745532261485 	124 	4.22295072415718 	0 	0 	360456 	21 	42 	5.63161169881767 	6.27686791432325e-12 	1.5837020583831e-10 	0.0001999600079984 	0.00659993787406041 	0.172565486902619 	1
GO:0021783 	preganglionic parasympathetic fiber development 	0.00361623956573507 	53 	4.21637188019974 	0 	0 	344039 	11 	17 	7.28796808082287 	1.9556122277109e-08 	3.00089268158679e-07 	0.251949610077984 	0.709351691893381 	0.388322335532893 	1
GO:0001945 	lymph vessel development 	0.00453717887325134 	66 	4.18483429958881 	0 	0 	442403 	8 	29 	3.10709610969251 	0.00298486906824902 	0.0156021841336363 	0.151369726054789 	0.570549500415103 	0.79624075184963 	1
GO:0033598 	mammary gland epithelial cell proliferation 	0.00442193163778839 	64 	4.16378390423626 	0 	0 	317154 	8 	24 	3.75440779921178 	0.000763221405258196 	0.00491458396907364 	0.0001999600079984 	0.00659993787406041 	0.968006398720256 	1
GO:0021871 	forebrain regionalization 	0.00419671548949781 	60 	4.11303073464503 	0 	0 	184586 	16 	23 	7.83528584183328 	1.86484161446288e-12 	4.98708666016101e-11 	0.00699860027994401 	0.0936955466049647 	0.0979804039192162 	1
GO:0021846 	cell proliferation in forebrain 	0.00509951188202524 	72 	4.06185223814249 	0 	0 	328356 	12 	27 	5.00587706561571 	1.12940009067142e-06 	1.30265751117442e-05 	0.0435912817436513 	0.292167364739057 	0.599280143971206 	1
GO:1901976 	regulation of cell cycle checkpoint 	0.00506725883214951 	69 	3.9173848069203 	0 	0 	486831 	7 	43 	1.83354799496389 	0.0826455682245897 	0.210397745704743 	0.00799840031993601 	0.101882536114136 	0.870225954809038 	1
GO:0048663 	neuron fate commitment 	0.0145151656433382 	197 	3.904491323936 	0 	0 	334434 	36 	69 	5.87646438137496 	0 	0 	0.0799840031993601 	0.414778704338184 	0.603679264147171 	1
GO:0060037 	pharyngeal system development 	0.00516813688438778 	67 	3.72958944391098 	0 	0 	359455 	15 	30 	5.63161169881767 	6.76043598879517e-09 	1.09502370583941e-07 	0.001999600079984 	0.0358153625247647 	0.419116176764647 	1
GO:0048665 	neuron fate specification 	0.00826479833126221 	107 	3.72453233543192 	0 	0 	325111 	17 	33 	5.80226659878184 	3.57958107599643e-10 	7.35508343119307e-09 	0.150969806038792 	0.569582704594954 	0.851829634073185 	1
GO:0021879 	forebrain neuron differentiation 	0.0089922336365414 	116 	3.71116820896739 	0 	0 	356895 	22 	40 	6.19477286869944 	1.50324197534246e-13 	4.61345841321476e-12 	0.619676064787043 	1 	0.842231553689262 	1
GO:0045665 	negative regulation of neuron differentiation 	0.0133295163791895 	171 	3.69064225664409 	0 	0 	389397 	23 	69 	3.75440779921178 	1.20857706065181e-08 	1.91042542599418e-07 	0.0319936012797441 	0.242283433645161 	0.996400719856029 	1
GO:0003128 	heart field specification 	0.00520316423643544 	66 	3.64919132077208 	0 	0 	372165 	9 	17 	5.96288297521871 	4.2171955147996e-06 	4.38254298250857e-05 	0.000799840031993601 	0.0182502629908801 	0.894421115776845 	1
GO:0006513 	protein monoubiquitination 	0.00495193432471196 	62 	3.60194473843277 	0 	0 	409852 	5 	46 	1.22426341278645 	0.388228345168142 	0.589190964558245 	0.0023995200959808 	0.0418361510422168 	0.999000199960008 	1
GO:1901861 	regulation of muscle tissue development 	0.00607602199386835 	76 	3.59844183574284 	0 	0 	356867 	12 	43 	3.14322513422382 	0.000260696446698017 	0.00190283025350652 	0.0001999600079984 	0.00659993787406041 	0.745850829834033 	1
GO:0060420 	regulation of heart growth 	0.0100758049202118 	126 	3.59758469443007 	0 	0 	377905 	21 	56 	4.22370877411325 	4.64221217022498e-09 	7.88424901920411e-08 	0.0001999600079984 	0.00659993787406041 	0.660067986402719 	1
GO:0051149 	positive regulation of muscle cell differentiation 	0.00889708324176874 	109 	3.52451267135402 	0 	0 	398627 	13 	64 	2.28784225264468 	0.00364038511753528 	0.0183346843539589 	0.0001999600079984 	0.00659993787406041 	0.940411917616477 	1
GO:0021872 	forebrain generation of neurons 	0.0103307728211562 	125 	3.48094718478622 	0 	0 	350614 	26 	50 	5.85687616677038 	5.55111512312578e-15 	2.02307306709473e-13 	0.553089382123575 	0.965299920148421 	0.784843031393721 	1
GO:0010596 	negative regulation of endothelial cell migration 	0.00764579500944793 	92 	3.4616679690847 	0 	0 	417260 	11 	50 	2.47790914747978 	0.00380925120320841 	0.0190121346730266 	0.000599880023995201 	0.0146426528647759 	0.955208958208358 	1
GO:0060419 	heart growth 	0.0143846760853781 	170 	3.39992288480044 	0 	0 	375504 	26 	78 	3.75440779921178 	1.36608968581697e-09 	2.56961959540053e-08 	0.000399920015996801 	0.0109883782405823 	0.834233153369326 	1
GO:0051153 	regulation of striated muscle cell differentiation 	0.0107601044221875 	124 	3.31531983075954 	0 	0 	381573 	20 	78 	2.88800599939368 	1.07131181636966e-05 	0.000104502684243642 	0.0001999600079984 	0.00659993787406041 	0.647070585882823 	1
GO:0035850 	epithelial cell differentiation involved in kidney development 	0.0083342774102075 	96 	3.31377878480013 	0 	0 	356707 	16 	45 	4.00470165249257 	7.42021130428761e-07 	8.91104552057239e-06 	0.000399920015996801 	0.0109883782405823 	0.725854829034193 	1
GO:0061005 	cell differentiation involved in kidney development 	0.0101044602277986 	116 	3.30266940016549 	0 	0 	375325 	21 	54 	4.38014243241375 	2.13427764350627e-09 	3.8756709595574e-08 	0.0011997600479904 	0.0249854790946573 	0.565886822635473 	1
GO:0055021 	regulation of cardiac muscle tissue growth 	0.0088047350623923 	101 	3.30008642456853 	0 	0 	387980 	18 	50 	4.05476042314872 	1.21664191610193e-07 	1.65412869836864e-06 	0.0001999600079984 	0.00659993787406041 	0.67246550689862 	1
GO:0060043 	regulation of cardiac muscle cell proliferation 	0.00727340944964826 	83 	3.28291991242408 	0 	0 	397214 	15 	36 	4.69300974901473 	1.45185348188193e-07 	1.95367360844009e-06 	0.0001999600079984 	0.00659993787406041 	0.746650669866027 	1
GO:0046189 	phenol-containing compound biosynthetic process 	0.0072170148647992 	82 	3.26871070087125 	0 	0 	364069 	12 	43 	3.14322513422382 	0.000260696446698017 	0.00190283025350652 	0.0551889622075585 	0.337173077607994 	0.906018796240752 	1
GO:0000079 	regulation of cyclin-dependent protein serine/threonine kinase activity 	0.0066021437213978 	74 	3.22453412753437 	0 	0 	445126 	8 	71 	1.26909559409976 	0.293684968877969 	0.493834898004352 	0.0141971605678864 	0.145520895820836 	0.987402519496101 	1
GO:0009880 	embryonic pattern specification 	0.0120613300936029 	134 	3.19616967931635 	0 	0 	347989 	24 	71 	3.80728678229927 	4.24927160125321e-09 	7.28763966123427e-08 	0.0413917216556689 	0.28174287321524 	0.229354129174165 	1
GO:0055017 	cardiac muscle tissue growth 	0.0130532384335131 	145 	3.19572914506226 	0 	0 	382107 	23 	70 	3.70077340208019 	1.64979707673041e-08 	2.56917954263537e-07 	0.000399920015996801 	0.0109883782405823 	0.841431713657269 	1
GO:1904029 	regulation of cyclin-dependent protein kinase activity 	0.00669297403410128 	74 	3.18077399315543 	0 	0 	445126 	8 	74 	1.21764577271733 	0.334230399475924 	0.536807607026477 	0.0175964807038592 	0.16461021521186 	0.991401719656069 	1
GO:0043473 	pigmentation 	0.0131277970384718 	143 	3.13375049795241 	0 	0 	372330 	20 	111 	2.02940962119556 	0.00171333995439005 	0.00985981341937118 	0.0001999600079984 	0.00659993787406041 	0.930813837232554 	1
GO:0021517 	ventral spinal cord development 	0.00708894967249164 	77 	3.12484920299783 	0 	0 	301135 	17 	42 	4.55892375618574 	3.59530625271276e-08 	5.27043776933982e-07 	0.176364727054589 	0.608922426041108 	0.786642671465707 	1
GO:1902692 	regulation of neuroblast proliferation 	0.0083826316248356 	91 	3.12306658070033 	0 	0 	337796 	17 	51 	3.75440779921178 	9.61753169548274e-07 	1.12914555565757e-05 	0.0371925614877025 	0.265199134086226 	0.77004599080184 	1
GO:2000179 	positive regulation of neural precursor cell proliferation 	0.00886101935596483 	95 	3.08432512943777 	0 	0 	328648 	19 	62 	3.4516329766947 	9.72886658789918e-07 	1.13966722886819e-05 	0.0717856428714257 	0.390394874392997 	0.605878824235153 	1
GO:0071542 	dopaminergic neuron differentiation 	0.00746355603564955 	80 	3.08364533124558 	0 	0 	263333 	19 	38 	5.63161169881767 	6.40930641893078e-11 	1.43743761053627e-09 	0.0027994401119776 	0.0466395609766936 	0.474305138972206 	1
GO:0021983 	pituitary gland development 	0.00800622485870992 	85 	3.05429776681285 	0 	0 	321223 	19 	39 	5.48721139884799 	1.1459189153129e-10 	2.49590630873968e-09 	0.126974605078984 	0.529279370496036 	0.665266946610678 	1
GO:0003208 	cardiac ventricle morphogenesis 	0.0124692144666169 	132 	3.04547520984352 	0 	0 	378987 	24 	69 	3.91764292091664 	2.20118767657596e-09 	3.96970203665657e-08 	0.0001999600079984 	0.00659993787406041 	0.76624675064987 	1
GO:0001947 	heart looping 	0.00728359198963214 	77 	3.0413426185472 	0 	0 	308876 	12 	62 	2.17997872212297 	0.00762510355786272 	0.033883610052213 	0.0001999600079984 	0.00659993787406041 	0.763647270545891 	1
GO:0001936 	regulation of endothelial cell proliferation 	0.0164750259686002 	174 	3.03838898310172 	0 	0 	400198 	26 	130 	2.25264467952707 	6.56505382168326e-05 	0.000557498421621258 	0.000399920015996801 	0.0109883782405823 	0.96880623875225 	1
GO:0045165 	cell fate commitment 	0.0440191891121672 	463 	3.02593214659636 	0 	0 	348914 	86 	267 	3.62785472732824 	0 	0 	0.000799840031993601 	0.0182502629908801 	0.899820035992801 	1
GO:0001935 	endothelial cell proliferation 	0.0200201954016045 	210 	3.01766631459486 	0 	0 	384415 	32 	151 	2.38690826969756 	2.78045721258113e-06 	2.99627093462542e-05 	0.000399920015996801 	0.0109883782405823 	0.935412917416517 	1
