id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	genes_prop_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot	genes_prop_biomart_annot
GO:0060707	trophoblast giant cell differentiation	5.025993	biomart_annot	1.523433e-12	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	trophoblast giant cell differentiation	0.00241128740228779	35	5.02599298694497	3.13082892944294e-14	1.52343289498576e-12	292011	4	8	3.33365200764818	0.021310920108857	0.122652365465223	0.0001999600079984	0.010977291721143	0.677064587082583	1	0.4
GO:0035751	regulation of lysosomal lumen pH	4.860545	biomart_annot	3.093712e-07	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of lysosomal lumen pH	0.00142478008326729	20	4.86054503257224	1.5461337321554e-08	3.0937124491072e-07	289928	2	11	1.21223709369025	0.507827699006163	0.699651932800641	0.000399920015996801	0.0172975505908919	0.600279944011198	1	0.153846153846154
GO:0070841	inclusion body assembly	4.717497	biomart_annot	2.753327e-08	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inclusion body assembly	0.00176158011798094	24	4.71749721891966	1.06095043861387e-09	2.75332713826946e-08	252153	4	10	2.66692160611855	0.0498912152737456	0.193509224458495	0.000799840031993601	0.0273993201359728	0.584083183363327	1	0.333333333333333
GO:0000387	spliceosomal snRNP assembly	4.574799	biomart_annot	9.496231e-05	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	spliceosomal snRNP assembly	0.000983952526887181	13	4.57479900559	9.0704309250178e-06	9.49623110536094e-05	58966	2	18	0.740811557255152	0.776087942361619	0.859821104577607	0.000399920015996801	0.0172975505908919	0.440311937612477	1	0.0377358490566038
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	4.5042	biomart_annot	1.566182e-08	0.03194883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of intracellular steroid hormone receptor signaling pathway	0.00199874998769101	26	4.50420019439383	5.70584912651384e-10	1.56618243331617e-08	154370	2	8	1.66682600382409	0.342777205126209	0.57022998925813	0.000999800039992002	0.0319488341137743	0.993201359728054	1	0.2
GO:0032481	positive regulation of type I interferon production	4.32294	default_annot	1.229291e-06	0.038197489	positive regulation of type I interferon production	0.00160196712458304	20	4.32293999668388	9.98283612441142e-08	1.2292913905267e-06	476312	2	5	1.74579710144928	0.323202936087334	0.860689186331402	0.002999400119976	0.0381974887073867	0.86502699460108	1	0.333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0072148	epithelial cell fate commitment	4.313517	biomart_annot	2.277106e-11	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	epithelial cell fate commitment	0.00297011309871579	37	4.31351733863937	5.26467758277249e-13	2.27710600095271e-11	339082	3	10	2.00019120458891	0.179705736129018	0.403174689597473	0.0001999600079984	0.010977291721143	0.945610877824435	1	0.25
GO:0032479	regulation of type I interferon production	4.275084	default_annot	1.394061e-06	0.038197489	regulation of type I interferon production	0.00161989968922991	20	4.2750843168103	1.18822649941563e-07	1.39406101112543e-06	476312	2	6	1.4548309178744	0.415939599466284	0.916789945569176	0.002999400119976	0.0381974887073867	0.86502699460108	1	0.285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0032606	type I interferon production	4.275084	default_annot	1.394061e-06	0.038197489	type I interferon production	0.00161989968922991	20	4.2750843168103	1.18822649941563e-07	1.39406101112543e-06	476312	2	6	1.4548309178744	0.415939599466284	0.916789945569176	0.002999400119976	0.0381974887073867	0.86502699460108	1	0.285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042474	middle ear morphogenesis	4.25923	biomart_annot	3.180502e-11	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	middle ear morphogenesis	0.00300796977402167	37	4.2592297501385	7.57616192004207e-13	3.18050248447256e-11	212305	5	14	2.38118000546299	0.0466371891951632	0.189956718534249	0.000399920015996801	0.0172975505908919	0.709858028394321	1	0.333333333333333
GO:0006570	tyrosine metabolic process	4.247312	biomart_annot	1.658492e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	tyrosine metabolic process	0.00195659015046606	24	4.24731224651199	7.74634412170627e-09	1.65849227645731e-07	326248	2	10	1.33346080305927	0.455693581394711	0.660108225822784	0.0001999600079984	0.010977291721143	0.937812437512498	1	0.2
GO:0060766	negative regulation of androgen receptor signaling pathway	4.2455	biomart_annot	2.107969e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of androgen receptor signaling pathway	0.00163118767975427	20	4.24550028312863	1.32424941456932e-07	2.10796877070106e-06	250776	2	7	1.90494400437039	0.283365799977737	0.514358777238096	0.0013997200559888	0.0389194888295068	0.645870825834833	1	0.153846153846154
GO:0060706	cell differentiation involved in embryonic placenta development	4.1242	biomart_annot	1.218968e-14	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cell differentiation involved in embryonic placenta development	0.00419790986573207	50	4.1241998862123	2.22044604925031e-16	1.21896794652434e-14	309602	6	17	2.35316612304578	0.0317689486165953	0.156902696627752	0.000399920015996801	0.0172975505908919	0.91121775644871	1	0.3
GO:0060765	regulation of androgen receptor signaling pathway	3.938354	biomart_annot	3.301861e-06	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of androgen receptor signaling pathway	0.00184632174643629	21	3.93835373389251	2.19764250353194e-07	3.30186147372763e-06	239634	3	12	1.66682600382409	0.264089383559092	0.50169952990241	0.0011997600479904	0.0364352661382617	0.46370725854829	1	0.166666666666667
GO:0036363	transforming growth factor beta activation	3.868368	biomart_annot	1.362545e-05	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	transforming growth factor beta activation	0.00170070340069121	19	3.8683684443432	1.05006953354803e-06	1.3625447705008e-05	97961	5	10	3.33365200764818	0.00984316171959687	0.071076591034256	0.000599880023995201	0.0221438470926504	0.404719056188762	1	0.5
GO:0045647	negative regulation of erythrocyte differentiation	3.857374	biomart_annot	2.457093e-05	0.04816287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of erythrocyte differentiation	0.00161578491679848	18	3.85737415655475	2.07148624187248e-06	2.45709254506868e-05	397072	2	6	2.22243467176546	0.223460952947961	0.452844202803203	0.0017996400719856	0.0481628674265147	0.883623275344931	1	0.285714285714286
GO:0021904	dorsal/ventral neural tube patterning	3.816084	biomart_annot	3.335954e-08	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	dorsal/ventral neural tube patterning	0.00272211275580847	30	3.81608425741491	1.3088283790097e-09	3.3359542374521e-08	90788	5	17	1.96097176920481	0.0985501787687095	0.294651906832153	0.000399920015996801	0.0172975505908919	0.607678464307139	1	0.277777777777778
GO:0001945	lymph vessel development	3.795792	biomart_annot	1.218968e-14	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lymph vessel development	0.00510844143449733	56	3.79579211508756	2.22044604925031e-16	1.21896794652434e-14	266787	6	24	1.66682600382409	0.13920837601444	0.363973568003486	0.0001999600079984	0.010977291721143	0.888822235552889	1	0.25
GO:0048845	venous blood vessel morphogenesis	3.783777	biomart_annot	1.045355e-05	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	venous blood vessel morphogenesis	0.00183023655217326	20	3.78377742921239	7.73884816229753e-07	1.04535482116587e-05	194878	4	6	4.44486934353091	0.00587126383344505	0.0491865891619539	0.000599880023995201	0.0221438470926504	0.587282543491302	1	0.666666666666667
GO:0001946	lymphangiogenesis	3.619385	biomart_annot	2.259046e-06	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lymphangiogenesis	0.00229603917205684	24	3.61938481216534	1.42970900895989e-07	2.25904574773662e-06	196941	4	14	1.90494400437039	0.146369253555486	0.369330078800584	0.0001999600079984	0.010977291721143	0.77624475104979	1	0.285714285714286
GO:0003159	morphogenesis of an endothelium	3.499041	biomart_annot	6.399908e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	morphogenesis of an endothelium	0.00227604874060883	23	3.49904146496322	4.55855167613706e-07	6.39990763187504e-06	220870	2	10	1.33346080305927	0.455693581394711	0.660108225822784	0.0013997200559888	0.0389194888295068	0.948410317936413	1	0.2
GO:0061154	endothelial tube morphogenesis	3.499041	biomart_annot	6.399908e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	endothelial tube morphogenesis	0.00227604874060883	23	3.49904146496322	4.55855167613706e-07	6.39990763187504e-06	220870	2	10	1.33346080305927	0.455693581394711	0.660108225822784	0.0013997200559888	0.0389194888295068	0.948410317936413	1	0.2
GO:0048483	autonomic nervous system development	3.476596	default_annot	9.712192e-06	0.014604922	autonomic nervous system development	0.00219114563544978	22	3.47659617353196	8.88094628059832e-07	9.71219230961256e-06	292768	5	5	4.36449275362319	0.000627916460729683	0.0135593554563366	0.000999800039992002	0.0146049221528243	0.0497900419916017	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048484	enteric nervous system development	3.476596	default_annot	9.712192e-06	0.014604922	enteric nervous system development	0.00219114563544978	22	3.47659617353196	8.88094628059832e-07	9.71219230961256e-06	292768	5	5	4.36449275362319	0.000627916460729683	0.0135593554563366	0.000999800039992002	0.0146049221528243	0.0497900419916017	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007272	ensheathment of neurons	3.459669	default_annot	1.892526e-11	0.003505181	ensheathment of neurons	0.00470398746679341	47	3.45966870490847	1.00341956965622e-12	1.89252551745286e-11	643483	3	14	0.935248447204969	0.654821393471417	0.999392950782867	0.0001999600079984	0.00350518131667784	0.967806438712258	1	0.210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008366	axon ensheathment	3.459669	default_annot	1.892526e-11	0.003505181	axon ensheathment	0.00470398746679341	47	3.45966870490847	1.00341956965622e-12	1.89252551745286e-11	643483	3	14	0.935248447204969	0.654821393471417	0.999392950782867	0.0001999600079984	0.00350518131667784	0.967806438712258	1	0.210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042552	myelination	3.459669	default_annot	1.892526e-11	0.003505181	myelination	0.00470398746679341	47	3.45966870490847	1.00341956965622e-12	1.89252551745286e-11	643483	3	14	0.935248447204969	0.654821393471417	0.999392950782867	0.0001999600079984	0.00350518131667784	0.967806438712258	1	0.210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	3.450861	biomart_annot	2.487793e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.0030102083409436	30	3.45086135502926	1.21426584342998e-08	2.48779250792689e-07	326295	4	15	1.77794773741236	0.177200993691775	0.403174689597473	0.0001999600079984	0.010977291721143	0.320135972805439	1	0.235294117647059
GO:0032790	ribosome disassembly	3.423385	default_annot	0.04633245	0.014604922	ribosome disassembly	0.000606873666312361	6	3.42338519892289	0.00917320286909118	0.046332448389647	123380	1	5	0.872898550724638	0.727908694038403	0.999392950782867	0.000999800039992002	0.0146049221528243	0.00539892021595681	1	0.142857142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0050482	arachidonic acid secretion	3.418875	biomart_annot	9.10821e-06	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arachidonic acid secretion	0.00232941775234799	23	3.41887534412412	6.7216125876346e-07	9.10821047476308e-06	112022	4	23	1.15953113309502	0.460350863629727	0.660417006274338	0.0001999600079984	0.010977291721143	0.528094381123775	1	0.166666666666667
GO:1903963	arachidonate transport	3.418875	biomart_annot	9.10821e-06	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	arachidonate transport	0.00232941775234799	23	3.41887534412412	6.7216125876346e-07	9.10821047476308e-06	112022	4	23	1.15953113309502	0.460350863629727	0.660417006274338	0.0001999600079984	0.010977291721143	0.528094381123775	1	0.166666666666667
GO:0055015	ventricular cardiac muscle cell development	3.373859	biomart_annot	0.0001271635	0.03194883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ventricular cardiac muscle cell development	0.00184734635456802	18	3.37385946343931	1.24134413279631e-05	0.000127163530541478	191010	4	7	3.80988800874078	0.0120771743285766	0.0815685496450551	0.000999800039992002	0.0319488341137743	0.592681463707258	1	0.5
GO:0055009	atrial cardiac muscle tissue morphogenesis	3.355175	biomart_annot	0.0009351981	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	atrial cardiac muscle tissue morphogenesis	0.00144482626262491	14	3.35517532783204	0.000115971551372773	0.000935198084704737	233050	2	5	2.66692160611855	0.164737152654822	0.390589417313371	0.000599880023995201	0.0221438470926504	0.550689862027595	1	0.333333333333333
GO:0051443	positive regulation of ubiquitin-protein transferase activity	3.337803	biomart_annot	2.963657e-07	0.03194883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of ubiquitin-protein transferase activity	0.00321590947685196	31	3.33780291374004	1.47421523877256e-08	2.96365711381413e-07	325480	4	17	1.56877741536385	0.24424662916689	0.479314420757389	0.000999800039992002	0.0319488341137743	0.642271545690862	1	0.222222222222222
GO:0042246	tissue regeneration	3.305117	default_annot	1.080606e-06	0.006476965	tissue regeneration	0.00293341847897394	28	3.30511685537517	8.70286519516483e-08	1.08060576173297e-06	266920	2	6	1.4548309178744	0.415939599466284	0.916789945569176	0.000399920015996801	0.00647696547646992	0.938412317536493	1	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007224	smoothened signaling pathway	3.285464	default_annot	7.45607e-07	0.01718887	smoothened signaling pathway	0.00305635703721794	29	3.28546407512577	5.85476671588481e-08	7.45607043304988e-07	106909	5	10	2.18224637681159	0.0559332436234824	0.359848523436558	0.0011997600479904	0.017188869918324	0.134173165366927	1	0.263157894736842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0042438	melanin biosynthetic process	3.149395	biomart_annot	6.064488e-07	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	melanin biosynthetic process	0.00351824192469543	32	3.14939468266712	3.24326873135661e-08	6.0644876452703e-07	292873	4	15	1.77794773741236	0.177200993691775	0.403174689597473	0.0011997600479904	0.0364352661382617	0.93881223755249	1	0.235294117647059
GO:0030099	myeloid cell differentiation	3.122987	default_annot	5.028779e-08	0.034276331	myeloid cell differentiation	0.00410236563803427	37	3.12298694934697	3.57752083512963e-09	5.02877928711618e-08	236596	4	12	1.4548309178744	0.287623349925048	0.845283612205764	0.0025994801039792	0.034276330574593	0.817836432713457	1	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	3.120651	biomart_annot	1.707616e-06	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of cyclin-dependent protein kinase activity	0.00332873267301504	30	3.12065060632824	1.03685212859972e-07	1.70761569794769e-06	326295	4	16	1.66682600382409	0.209965111426141	0.445949459501632	0.0001999600079984	0.010977291721143	0.490101979604079	1	0.222222222222222
GO:0044550	secondary metabolite biosynthetic process	3.10885	biomart_annot	7.921306e-07	0.03643527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	secondary metabolite biosynthetic process	0.00356412629898456	32	3.10884954136702	4.328784575236e-08	7.92130579109425e-07	292873	4	16	1.66682600382409	0.209965111426141	0.445949459501632	0.0011997600479904	0.0364352661382617	0.942211557688462	1	0.222222222222222
GO:0036303	lymph vessel morphogenesis	3.081549	biomart_annot	2.69815e-05	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	lymph vessel morphogenesis	0.00269677629206341	24	3.08154937876612	2.28731497553536e-06	2.69814951108606e-05	196941	4	18	1.4816231145103	0.279634983239834	0.514358777238096	0.000599880023995201	0.0221438470926504	0.835832833433313	1	0.222222222222222
GO:0060841	venous blood vessel development	3.065966	biomart_annot	3.50485e-06	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	venous blood vessel development	0.0032751675824214	29	3.06596563193676	2.39004239732665e-07	3.50484984429888e-06	179825	6	12	3.33365200764818	0.00462027814722243	0.0411310416349407	0.000399920015996801	0.0172975505908919	0.691461707658468	1	0.5
GO:0021532	neural tube patterning	3.059048	biomart_annot	1.082367e-08	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	neural tube patterning	0.00486726540466247	43	3.05904762490198	3.76629394338579e-10	1.08236715876362e-08	98565	9	29	2.06916331509198	0.022207302999647	0.125285469623832	0.0013997200559888	0.0389194888295068	0.732653469306139	1	0.290322580645161
GO:0006582	melanin metabolic process	3.034393	biomart_annot	1.261867e-06	0.03891949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	melanin metabolic process	0.00365158131276437	32	3.03439290020469	7.39674494987241e-08	1.2618670069862e-06	292873	4	17	1.56877741536385	0.24424662916689	0.479314420757389	0.0013997200559888	0.0389194888295068	0.945610877824435	1	0.210526315789474
GO:0009072	aromatic amino acid metabolic process	3.030247	biomart_annot	3.479088e-05	0.04816287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	aromatic amino acid metabolic process	0.00274243286885985	24	3.03024712175877	3.02370820515208e-06	3.47908754920471e-05	326248	2	22	0.606118546845124	0.863444358303519	0.917029758170905	0.0017996400719856	0.0481628674265147	0.989002199560088	1	0.0869565217391304
GO:0021854	hypothalamus development	2.969768	biomart_annot	3.914034e-07	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hypothalamus development	0.0041974235132793	36	2.96976798309305	2.00180625409274e-08	3.91403396348179e-07	236151	7	16	2.91694550669216	0.00555486809240535	0.0476591521735952	0.0001999600079984	0.010977291721143	0.59368126374725	1	0.4375
GO:0046148	pigment biosynthetic process	2.942714	biomart_annot	7.188368e-07	0.02739932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pigment biosynthetic process	0.00411834606467408	35	2.94271374554005	3.87789127476168e-08	7.18836815520758e-07	269155	6	29	1.37944221006132	0.261833697513284	0.50169952990241	0.000799840031993601	0.0273993201359728	0.726854629074185	1	0.181818181818182
GO:0048745	smooth muscle tissue development	2.862997	biomart_annot	6.001394e-07	0.02214385	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	smooth muscle tissue development	0.00447490392748877	37	2.86299651492632	3.19551081151559e-08	6.00139355039902e-07	179173	6	19	2.10546442588306	0.0535514150634677	0.202389372728834	0.000599880023995201	0.0221438470926504	0.924415116976605	1	0.315789473684211
GO:0048538	thymus development	2.788733	biomart_annot	2.306629e-11	0.01097729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	thymus development	0.00819482737157579	66	2.78873300917057	5.38680211548126e-13	2.30662866584908e-11	258237	9	36	1.66682600382409	0.079799453928686	0.255764417457061	0.0001999600079984	0.010977291721143	0.823035392921416	1	0.25
GO:2000179	positive regulation of neural precursor cell proliferation	2.772065	biomart_annot	2.997071e-12	0.01729755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	positive regulation of neural precursor cell proliferation	0.00899356611933481	72	2.77206478405049	6.43929354282591e-14	2.99707119025875e-12	201005	13	37	2.34256627564467	0.00194698907550128	0.0208866022719161	0.000399920015996801	0.0172975505908919	0.963207358528294	1	0.325
