id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper
GO:0140948 	histone H3K9 monomethyltransferase activity 	0.000592598432835918 	17 	8.25293937735744 	8.48958681132217e-11 	1.42877939739486e-09 	442055 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:1905394 	retromer complex binding 	0.000788523056268642 	19 	6.93201408754386 	1.23696386467032e-10 	2.03841336865462e-09 	424339 	1 	9 	1.25146926640393 	0.56698238296816 	0.865852404399973
GO:0140947 	histone H3K9me2 methyltransferase activity 	0.000616341353349935 	17 	7.93501671554256 	1.53264956281873e-10 	2.47413429426453e-09 	442055 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0003730 	mRNA 3'-UTR binding 	0.0131850208503258 	94 	2.05100757764981 	2.20624962743443e-10 	3.49028691060127e-09 	465829 	17 	104 	1.84110382461347 	0.00993692607993824 	0.10863762139367
GO:0003714 	transcription corepressor activity 	0.0215822051367752 	134 	1.7861964193692 	3.28835181306886e-10 	5.10016918458327e-09 	432163 	18 	189 	1.07268794263194 	0.413591460962267 	0.766421471065887
GO:0035612 	AP-2 adaptor complex binding 	0.000884248395380983 	19 	6.18158083515921 	7.98400012769207e-10 	1.21448925019316e-08 	424339 	1 	8 	1.40790292470442 	0.524770717176824 	0.833521360013791
GO:0070063 	RNA polymerase binding 	0.00484589947448566 	47 	2.79025367920569 	1.10717168766428e-09 	1.65240151875933e-08 	406915 	7 	55 	1.43350115969904 	0.212997144110818 	0.556042049477417
GO:0044323 	retinoic acid-responsive element binding 	0.00109398427795743 	20 	5.25943566730036 	4.30938762452371e-09 	6.31245483518195e-08 	427151 	2 	5 	4.50528935905414 	0.0657157511064843 	0.306965865386487
GO:0046872 	metal ion binding 	0.341125876900026 	1348 	1.13682982619354 	4.98889751732179e-09 	7.17494170218461e-08 	355990 	403 	3948 	1.149716066172 	0.000588053804255084 	0.0132900159761649
GO:0001222 	transcription corepressor binding 	0.00547187395386788 	49 	2.57620386538246 	6.11161021790707e-09 	8.63264943279374e-08 	279797 	12 	45 	3.00352623936943 	0.000413802285091025 	0.0105586325002258
GO:0005488 	binding 	0.865721882226309 	3118 	1.03613882662771 	1.23453856026856e-08 	1.71319298451304e-07 	348881 	1383 	14938 	1.04277935191657 	3.66030275509299e-05 	0.00120637478303273
GO:0003712 	transcription coregulator activity 	0.049608595101029 	248 	1.43818576193389 	1.59074335925879e-08 	2.16944482271329e-07 	386195 	52 	471 	1.2434981245797 	0.0592983034075395 	0.301927856078223
GO:0005515 	protein binding 	0.799259737410774 	2906 	1.04599089987453 	1.69987079967626e-08 	2.27897932634563e-07 	350640 	1186 	12982 	1.02897727234598 	0.0275135121196337 	0.205313095156889
GO:0034056 	estrogen response element binding 	0.00349169382252634 	36 	2.96610539243267 	2.09741704004784e-08 	2.76509479779641e-07 	291396 	4 	11 	4.09571759914013 	0.0122791733750807 	0.118449099264498
GO:0046974 	histone H3K9 methyltransferase activity 	0.000911040665447891 	17 	5.36823341349694 	4.52768489367372e-08 	5.87114549327199e-07 	442055 	1 	11 	1.02392939978503 	0.640496361921051 	0.903196042644631
GO:0043539 	protein serine/threonine kinase activator activity 	0.00558991931986496 	47 	2.41887012388422 	7.61825281747619e-08 	9.7194160945543e-07 	451013 	9 	63 	1.60903191394791 	0.10336328679941 	0.38385145473396
GO:1990757 	ubiquitin ligase activator activity 	0.000549341104885134 	13 	6.80803042383446 	1.21424517995905e-07 	1.52455228150414e-06 	103667 	1 	9 	1.25146926640393 	0.56698238296816 	0.865852404399973
GO:0008289 	lipid binding 	0.0725909857782997 	334 	1.32368304158882 	1.85187705614709e-07 	2.27552436204127e-06 	366630 	79 	800 	1.11224331051649 	0.170573681724018 	0.509146348089428
GO:0008013 	beta-catenin binding 	0.0156803504292082 	96 	1.76130959529705 	1.86989991823872e-07 	2.27552436204127e-06 	296366 	18 	83 	2.44262676093297 	0.000296962886808583 	0.00782992144885297
GO:0048029 	monosaccharide binding 	0.00473046195253018 	41 	2.49344926073216 	2.31369088221633e-07 	2.77292346641382e-06 	482468 	6 	71 	0.951821695574818 	0.611421505125316 	0.89619199763912
GO:0050693 	LBD domain binding 	0.00141359648315405 	20 	4.07028455398902 	2.56127661968364e-07 	3.02383553159665e-06 	355770 	2 	7 	3.21806382789581 	0.12259385504616 	0.425789453470674
GO:0046965 	nuclear retinoid X receptor binding 	0.00212928883112959 	25 	3.37773570618808 	2.83279423696214e-07 	3.29520623740744e-06 	356390 	3 	17 	1.98762765840624 	0.187315932517095 	0.52171444584867
GO:0019207 	kinase regulator activity 	0.0245469282612669 	135 	1.58218348628288 	2.94682532708812e-07 	3.37817222279232e-06 	402857 	33 	254 	1.46333217370853 	0.0172034797743965 	0.145105468142131
GO:0043169 	cation binding 	0.350175987585952 	1358 	1.11566456628029 	3.72216526489666e-07 	4.20604674933323e-06 	355773 	410 	4035 	1.14446631797534 	0.000745044557655228 	0.0155069171326326
GO:0019842 	vitamin binding 	0.0128578829675321 	80 	1.78994938606429 	1.03904453285786e-06 	1.1575834161839e-05 	418043 	16 	143 	1.26022079973542 	0.200144926134576 	0.544036551795359
GO:0016208 	AMP binding 	0.00118572755733883 	17 	4.1246228200078 	1.64550963188681e-06 	1.8077751650312e-05 	300689 	2 	15 	1.50176311968471 	0.389768471489293 	0.766421471065887
GO:0044877 	protein-containing complex binding 	0.14480009379851 	602 	1.196045992641 	1.92103560436863e-06 	2.08156049733642e-05 	335097 	173 	1629 	1.19615570766784 	0.00632587179378263 	0.0758146149830616
GO:0033293 	monocarboxylic acid binding 	0.00503405775386288 	40 	2.28592527630022 	2.59347603837057e-06 	2.77221560317719e-05 	497352 	3 	77 	0.438826885622156 	0.97201660119734 	0.999976975449374
GO:0005506 	iron ion binding 	0.0100731364840492 	65 	1.85638850473386 	3.28876340494055e-06 	3.46854913774397e-05 	420488 	11 	144 	0.8603851206527 	0.742094212392298 	0.948444600575542
GO:0019887 	protein kinase regulator activity 	0.0206710330749299 	113 	1.57266598587776 	3.44098604854182e-06 	3.58134205841655e-05 	387583 	30 	219 	1.54290731474457 	0.0112907092021589 	0.114342284312893
GO:0031406 	carboxylic acid binding 	0.0150561831608972 	88 	1.68146570918136 	3.55944518459772e-06 	3.65652096235948e-05 	445276 	14 	186 	0.847769503047822 	0.778604540692115 	0.953057388135408
GO:0031701 	angiotensin receptor binding 	0.000754512154071952 	13 	4.9567537579576 	3.91581430014831e-06 	3.97103732232989e-05 	376663 	2 	9 	2.50293853280785 	0.187077390846141 	0.52171444584867
GO:0019904 	protein domain specific binding 	0.0650102493462014 	294 	1.3010252665641 	4.0378525199003e-06 	4.04296372562169e-05 	313714 	77 	603 	1.43825572407616 	0.000725827772598997 	0.0155069171326326
GO:0001221 	transcription coregulator binding 	0.0149524562577538 	87 	1.67389011331672 	4.76204502963817e-06 	4.70847202305474e-05 	302013 	23 	112 	2.31298337630012 	0.000111455039984665 	0.00352643746511479
GO:0031490 	chromatin DNA binding 	0.0113086768921887 	70 	1.78076444754143 	5.57701059111793e-06 	5.44619182416578e-05 	282073 	16 	136 	1.32508510560416 	0.150029257922392 	0.482043095440254
GO:0042974 	nuclear retinoic acid receptor binding 	0.00271482726064703 	26 	2.75518889126632 	6.41833346515241e-06 	6.19134362309215e-05 	344833 	4 	24 	1.87720389960589 	0.159026814700229 	0.493294942854436
GO:0141038 	phosphatidylinositol 3-kinase activator activity 	0.00177104370227734 	20 	3.24878484001074 	7.28722716414332e-06 	6.94481528534622e-05 	522961 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0043177 	organic acid binding 	0.0154479997288659 	88 	1.63881772012829 	9.18285200457447e-06 	8.64718563764096e-05 	445276 	14 	198 	0.796389533166136 	0.848138378833825 	0.985135767485397
GO:0061980 	regulatory RNA binding 	0.00383053483521835 	32 	2.40331553831266 	9.41218913808051e-06 	8.7588724802608e-05 	468718 	8 	41 	2.19770212636787 	0.0257359253635614 	0.193877304405496
GO:0046914 	transition metal ion binding 	0.092839858908414 	398 	1.23330028688389 	1.11493490684289e-05 	0.000102548082710782 	360679 	98 	1037 	1.06441262581318 	0.267906390587873 	0.616949813739081
GO:0008270 	zinc ion binding 	0.0755001782662752 	331 	1.26124729827085 	1.21297730486525e-05 	0.000110283338867633 	355851 	83 	782 	1.19545721483853 	0.0491237262167652 	0.275580620123839
GO:0035091 	phosphatidylinositol binding 	0.0269754958753066 	137 	1.46107114060956 	1.2792822304819e-05 	0.000114990027762635 	382462 	32 	262 	1.37566087299363 	0.0402858192960043 	0.243312213769162
GO:0003707 	nuclear steroid receptor activity 	0.00445386300477425 	35 	2.26074418283142 	1.31932600139217e-05 	0.000117256951359686 	296523 	3 	24 	1.40790292470442 	0.360189414806309 	0.743889888020341
GO:0000993 	RNA polymerase II complex binding 	0.00304664469337422 	27 	2.54954209911058 	1.6635881038729e-05 	0.000146210910018163 	298138 	4 	36 	1.25146926640393 	0.398596429399395 	0.766421471065887
GO:0008190 	eukaryotic initiation factor 4E binding 	0.000873082084442887 	13 	4.28359603496764 	1.7938087137459e-05 	0.000155923372810221 	161774 	3 	10 	3.3789670192906 	0.0521755242057194 	0.282676983881671
GO:0035198 	miRNA binding 	0.0030665389929857 	27 	2.53300183841023 	1.85821775885442e-05 	0.000159766331223244 	509440 	6 	30 	2.25264467952707 	0.0453099521698087 	0.26353067769352
GO:0048487 	beta-tubulin binding 	0.00401570333594821 	32 	2.29249601361661 	2.31855178466356e-05 	0.000197201555018159 	305540 	5 	40 	1.40790292470442 	0.279961117989778 	0.63634840324688
GO:0043175 	RNA polymerase core enzyme binding 	0.00311872991433524 	27 	2.49061288413783 	2.47085002582637e-05 	0.000207919401109431 	298138 	4 	40 	1.12632233976353 	0.479998978164544 	0.804405067220667
GO:0035014 	phosphatidylinositol 3-kinase regulator activity 	0.00194878524291065 	20 	2.95247511334882 	2.77614230896894e-05 	0.00023115037540994 	522961 	1 	11 	1.02392939978503 	0.640496361921051 	0.903196042644631
GO:0030332 	cyclin binding 	0.00297428034017015 	26 	2.51484764540177 	2.94931106817886e-05 	0.000243010943221821 	470991 	5 	33 	1.70654899964172 	0.164464802247702 	0.496533048007376
GO:0005267 	potassium channel activity 	0.0189753441853144 	101 	1.5312705987073 	3.06270149286192e-05 	0.000249752255758121 	482441 	22 	117 	2.11787106622203 	0.000570983540247871 	0.0132837641275314
GO:0008172 	S-methyltransferase activity 	0.00105959858966365 	14 	3.80107900383965 	3.16690134889441e-05 	0.00025561418030362 	382256 	1 	10 	1.12632233976353 	0.605446774686151 	0.89016430999395
GO:0004860 	protein kinase inhibitor activity 	0.00664997303124687 	45 	1.94676200697639 	3.3391265897631e-05 	0.00026679284166693 	307388 	15 	68 	2.4845345730078 	0.000764563550155084 	0.0155069171326326
GO:0097027 	ubiquitin-protein transferase activator activity 	0.000945342273663577 	13 	3.95616599332547 	4.01358688526532e-05 	0.000317474722624487 	103667 	1 	14 	0.804515956973953 	0.728054222731996 	0.942538281801979
GO:0005242 	inward rectifier potassium channel activity 	0.00397153508375055 	31 	2.24555410059689 	4.47646885906039e-05 	0.000350582858169977 	545956 	7 	27 	2.9200949549425 	0.00779477635128578 	0.0920248969233889
GO:0098641 	cadherin binding involved in cell-cell adhesion 	0.00202612904300685 	20 	2.83976973273941 	4.70947975079739e-05 	0.000365215537537327 	551305 	4 	18 	2.50293853280785 	0.0693022071174869 	0.309706473615436
GO:0035259 	nuclear glucocorticoid receptor binding 	0.0022118803173954 	21 	2.73135344620135 	5.32631517831117e-05 	0.000409040320975159 	356049 	3 	12 	2.81580584940884 	0.0838010300136981 	0.343453962387747
GO:0106222 	lncRNA binding 	0.00126378416587038 	15 	3.41459013710966 	5.57751977723342e-05 	0.000424213283056888 	390404 	1 	15 	0.750881559842356 	0.752217490677904 	0.950456621326988
GO:0019210 	kinase inhibitor activity 	0.00683535020034868 	45 	1.89396511739642 	6.22727906467446e-05 	0.000469121689538809 	307388 	15 	72 	2.34650487450736 	0.00142242727552744 	0.0244595646726566
GO:0030291 	protein serine/threonine kinase inhibitor activity 	0.00351940382494361 	28 	2.28880694117738 	7.41612199028907e-05 	0.000553410612671571 	388522 	8 	36 	2.50293853280785 	0.0120746592020524 	0.118449099264498
GO:0031369 	translation initiation factor binding 	0.00299925484660539 	25 	2.39798726068048 	8.65354291370579e-05 	0.000639715181751522 	264631 	6 	32 	2.11185438705663 	0.0595344882481881 	0.301927856078223
GO:0140829 	bicarbonate:monoatomic anion antiporter activity 	0.00132578181989118 	15 	3.25491335261372 	9.3926388824439e-05 	0.000681612601469094 	459677 	4 	12 	3.75440779921178 	0.0171435330277412 	0.145105468142131
GO:0140900 	chloride:bicarbonate antiporter activity 	0.00132578181989118 	15 	3.25491335261372 	9.3926388824439e-05 	0.000681612601469094 	459677 	4 	12 	3.75440779921178 	0.0171435330277412 	0.145105468142131
GO:0043621 	protein self-association 	0.0059354050415626 	40 	1.93878594322195 	9.56037895546435e-05 	0.000687478159433846 	313683 	8 	67 	1.34486249524004 	0.241749402801056 	0.588090328479583
GO:0019899 	enzyme binding 	0.169011338305078 	671 	1.14215990843819 	0.000109586116862959 	0.00078092449043784 	349635 	187 	1954 	1.07790316036735 	0.136896040565186 	0.460786247178988
GO:0005021 	vascular endothelial growth factor receptor activity 	0.00166780357853343 	17 	2.93240703177555 	0.000115549199927845 	0.000816066224490403 	419183 	2 	7 	3.21806382789581 	0.12259385504616 	0.425789453470674
GO:0008483 	transaminase activity 	0.00272977172861655 	23 	2.42393928079539 	0.000139065390121207 	0.000966968767613294 	483213 	4 	25 	1.80211574362166 	0.176877268925177 	0.518184887851166
GO:0004366 	glycerol-3-phosphate O-acyltransferase activity 	0.000791240170371251 	11 	3.99948976369653 	0.000139360859049198 	0.000966968767613294 	608251 	2 	5 	4.50528935905414 	0.0657157511064843 	0.306965865386487
GO:0003713 	transcription coactivator activity 	0.0241102081659237 	119 	1.41992770670346 	0.000141080304899899 	0.000970387140659304 	354190 	29 	251 	1.30132859972679 	0.0860050524256389 	0.348871776762464
GO:0009008 	DNA-methyltransferase activity 	0.00122741731946119 	14 	3.28137617728633 	0.000145760454278498 	0.00099393551150252 	382256 	1 	7 	1.60903191394791 	0.4784469602014 	0.804405067220667
GO:0016769 	transferase activity, transferring nitrogenous groups 	0.00274891407319762 	23 	2.40705993145196 	0.000153490440143678 	0.00103770032609956 	483213 	4 	26 	1.73280359963621 	0.195362914718798 	0.534713029559063
GO:0008379 	thioredoxin peroxidase activity 	0.000325213912747679 	7 	6.19225960789916 	0.000174771646030969 	0.0011530370913869 	290834 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0140824 	thioredoxin-dependent peroxiredoxin activity 	0.000325213912747679 	7 	6.19225960789916 	0.000174771646030969 	0.0011530370913869 	290834 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0035035 	histone acetyltransferase binding 	0.00241508042062205 	21 	2.50154275440103 	0.000174923452549214 	0.0011530370913869 	317561 	3 	22 	1.53589409967755 	0.309849785422634 	0.680789260793744
GO:0043425 	bHLH transcription factor binding 	0.00470343003722045 	33 	2.01845691568665 	0.000183873635342557 	0.00120201690542118 	414415 	7 	31 	2.54330850914346 	0.0169062829331594 	0.145105468142131
GO:1990841 	promoter-specific chromatin binding 	0.00635947534021738 	41 	1.85473898827239 	0.000195473142178493 	0.00126737094641957 	257863 	11 	61 	2.03107307170473 	0.0174105389410955 	0.145105468142131
GO:0004861 	cyclin-dependent protein serine/threonine kinase inhibitor activity 	0.000597231687665611 	9 	4.3353074232382 	0.000308730775362198 	0.00198541498627235 	338475 	2 	11 	2.04785879957006 	0.254950902337143 	0.59841591616819
GO:0031702 	type 1 angiotensin receptor binding 	0.000601231108060444 	9 	4.306468734265 	0.000323864250336703 	0.00206594050013171 	497164 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0045295 	gamma-catenin binding 	0.00255970087818472 	21 	2.36020817080287 	0.000372204706587276 	0.00235531138328428 	261714 	2 	11 	2.04785879957006 	0.254950902337143 	0.59841591616819
GO:0070181 	small ribosomal subunit rRNA binding 	0.000752295435575811 	10 	3.8241225846008 	0.000389845239386122 	0.00244736178059065 	321221 	2 	8 	2.81580584940884 	0.154180661373432 	0.482043095440254
GO:0016706 	2-oxoglutarate-dependent dioxygenase activity 	0.00579242329450982 	37 	1.83764520150936 	0.000457725857499591 	0.0028508752226943 	533149 	5 	60 	0.938601949802945 	0.625365667802755 	0.903196042644631
GO:0030674 	protein-macromolecule adaptor activity 	0.086160119827496 	356 	1.18867720908528 	0.00047505047867713 	0.00293566350495008 	374542 	86 	895 	1.08227621474485 	0.231225308516476 	0.577256927509341
GO:0090555 	phosphatidylethanolamine flippase activity 	0.00123218809798137 	13 	3.03519483855409 	0.000510095577887615 	0.00312779536518685 	484848 	1 	6 	1.87720389960589 	0.42761080232208 	0.766421471065887
GO:0140938 	histone H3 methyltransferase activity 	0.00419752769624409 	29 	1.98758019091812 	0.000550433250592786 	0.00334917462476072 	465978 	4 	40 	1.12632233976353 	0.479998978164544 	0.804405067220667
GO:0031625 	ubiquitin protein ligase binding 	0.0250586699126061 	119 	1.36618394785434 	0.000579011337553448 	0.00349616769469296 	341687 	35 	279 	1.41294917174637 	0.0234713464171785 	0.181760593432757
GO:0008276 	protein methyltransferase activity 	0.00871799607948076 	50 	1.64996057537164 	0.000606461986471185 	0.00363417750983869 	396206 	7 	90 	0.876028486482749 	0.697450177184111 	0.92223540233589
GO:0051920 	peroxiredoxin activity 	0.000404255994259309 	7 	4.98151914735132 	0.000633390031535841 	0.00376700387176579 	290834 	1 	8 	1.40790292470442 	0.524770717176824 	0.833521360013791
GO:0005518 	collagen binding 	0.00613048988542991 	38 	1.78323528349612 	0.000668582310213939 	0.00394663139835243 	374500 	8 	62 	1.45331914808198 	0.181905915590294 	0.52171444584867
GO:0140416 	transcription regulator inhibitor activity 	0.00251103280998576 	20 	2.29138381150334 	0.000722588503969446 	0.00423383338251727 	346541 	7 	24 	3.28510682431031 	0.0038427632818967 	0.0542790313567909
GO:0005496 	steroid binding 	0.011297476200328 	61 	1.55334753339898 	0.0007337650326108 	0.00426770691761135 	279815 	12 	104 	1.29960269972716 	0.211079350705223 	0.552860153668316
GO:0140439 	protein-cysteine S-stearoyltransferase activity 	0.000831193866103816 	10 	3.46112992744131 	0.000829247429145585 	0.00478784464565079 	211852 	1 	7 	1.60903191394791 	0.4784469602014 	0.804405067220667
GO:0015079 	potassium ion transmembrane transporter activity 	0.0223782528494254 	107 	1.37555459926802 	0.000852038312178838 	0.00488378481835841 	470541 	26 	150 	1.95229205559013 	0.000702476847427747 	0.0154349773976485
GO:0005134 	interleukin-2 receptor binding 	0.000562099831229395 	8 	4.09446124071651 	0.000942694898460106 	0.00536454435022981 	481986 	1 	5 	2.25264467952707 	0.371822990539668 	0.75607194220277
