id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper
GO:0010369 	chromocenter 	0.00110957415413774 	13 	3.37060028045368 	0.000191915998318581 	0.00144310861073323 	180898 	2 	13 	1.73280359963621 	0.323209223215413 	0.742611667625889
GO:0005741 	mitochondrial outer membrane 	0.0169999351728982 	88 	1.48920895513548 	0.000232184511497646 	0.00170795033199594 	330416 	24 	207 	1.30588097363888 	0.106860111692672 	0.507147579262764
GO:0045259 	proton-transporting ATP synthase complex 	0.000983876820223782 	12 	3.50881724989502 	0.000233036401084075 	0.00170795033199594 	304364 	3 	20 	1.6894835096453 	0.259761583406388 	0.706719051104556
GO:0098826 	endoplasmic reticulum tubular network membrane 	0.000708060463963954 	10 	4.06302867042159 	0.000243730589254865 	0.00176400013973208 	466685 	1 	5 	2.25264467952707 	0.371822990539668 	0.803304147471895
GO:0005838 	proteasome regulatory particle 	0.000996949400138904 	12 	3.46280759895344 	0.000262098139435007 	0.00187351633003542 	71628 	3 	20 	1.6894835096453 	0.259761583406388 	0.706719051104556
GO:0022624 	proteasome accessory complex 	0.00100670132757708 	12 	3.42926334157311 	0.000285731726528793 	0.00201754475195331 	71628 	3 	21 	1.60903191394791 	0.284715820364285 	0.709473422323136
GO:0005681 	spliceosomal complex 	0.0132361190710653 	71 	1.54318472395298 	0.000344273249366589 	0.00240161700461753 	442413 	14 	193 	0.817021386356968 	0.821490996113116 	0.999860689809865
GO:0005769 	early endosome 	0.0381813247905124 	173 	1.30351292617089 	0.000357930538507079 	0.00246716406899522 	382919 	40 	391 	1.15224791791666 	0.193058196714024 	0.642417792513908
GO:0097731 	9+0 non-motile cilium 	0.010588600125566 	58 	1.575831139329 	0.000702205570363934 	0.00478325912047903 	447049 	8 	124 	0.72665957404099 	0.87006425521121 	0.999860689809865
GO:0036452 	ESCRT complex 	0.00164830857419161 	15 	2.61802008178762 	0.000886221227818451 	0.00596653594077771 	298689 	4 	26 	1.73280359963621 	0.195362914718798 	0.646372157841051
GO:0001940 	male pronucleus 	0.000559472243687671 	8 	4.11369106930508 	0.000915216195556789 	0.00609092157732622 	147699 	1 	7 	1.60903191394791 	0.4784469602014 	0.857649504509631
GO:0031312 	extrinsic component of organelle membrane 	0.00201439731907396 	17 	2.42786211786667 	0.00094804094319545 	0.00623767847852461 	354881 	2 	22 	1.02392939978503 	0.59362712773315 	0.94425853559751
GO:0032421 	stereocilium bundle 	0.00647721808601436 	39 	1.73219316014514 	0.000968563360987051 	0.00629619880844773 	312419 	9 	63 	1.60903191394791 	0.10336328679941 	0.494606140965772
GO:1902554 	serine/threonine protein kinase complex 	0.0105149646994405 	57 	1.55950678598994 	0.000978683752608456 	0.00629619880844773 	342674 	16 	124 	1.45331914808198 	0.0824859430878562 	0.44836846931227
GO:0005730 	nucleolus 	0.0798263457587614 	328 	1.18208260657237 	0.00110963623995408 	0.00706021299926828 	374139 	84 	934 	1.01296655824558 	0.467161277944945 	0.857649504509631
GO:0030117 	membrane coat 	0.00746334702687242 	43 	1.65750578219294 	0.00127779284402452 	0.00795529093215264 	328390 	7 	92 	0.856984388950515 	0.719187746756906 	0.996195467397724
GO:0048475 	coated membrane 	0.00746334702687242 	43 	1.65750578219294 	0.00127779284402452 	0.00795529093215264 	328390 	7 	92 	0.856984388950515 	0.719187746756906 	0.996195467397724
GO:0030125 	clathrin vesicle coat 	0.00245210969550075 	19 	2.22912251618952 	0.00131786532675804 	0.00811748961907345 	424339 	1 	32 	0.351975731176105 	0.949100479532867 	0.999860689809865
GO:0030315 	T-tubule 	0.00669510292806241 	39 	1.6758208179795 	0.00172235633084883 	0.0103044771750437 	433827 	9 	49 	2.06875531793302 	0.026832669116186 	0.24793168432703
GO:0032806 	carboxy-terminal domain protein kinase complex 	0.00107833551168193 	11 	2.93466822500302 	0.001725082245565 	0.0103044771750437 	326526 	3 	15 	2.25264467952707 	0.14252017818114 	0.587036738253319
GO:0000242 	pericentriolar material 	0.00176714470140898 	15 	2.44196468165605 	0.0017312280335855 	0.0103044771750437 	672868 	2 	21 	1.07268794263194 	0.567829187523103 	0.918360613340437
GO:0005776 	autophagosome 	0.0089540337082677 	49 	1.57433658283237 	0.00175470804693201 	0.0103044771750437 	394636 	9 	102 	0.993813829203119 	0.558550800291231 	0.918360613340437
GO:0000178 	exosome (RNase complex) 	0.00141712988886503 	13 	2.63908833234483 	0.00176190542371213 	0.0103044771750437 	318179 	4 	23 	1.95882146045832 	0.141887756286529 	0.587036738253319
GO:0001673 	male germ cell nucleus 	0.00298519338965844 	21 	2.02379750284591 	0.00239879510956764 	0.0138890236843966 	445504 	4 	48 	0.938601949802945 	0.62691407449261 	0.955219076661108
GO:0043195 	terminal bouton 	0.00514725472896 	31 	1.73263173528278 	0.00298293915897707 	0.0171002155747299 	353682 	3 	42 	0.804515956973953 	0.733128489954378 	0.999860689809865
GO:1902911 	protein kinase complex 	0.0123504743336587 	62 	1.44420313779778 	0.00344600790114602 	0.0195140102035858 	340818 	19 	138 	1.55073365619617 	0.0362462091623084 	0.283602096013197
GO:0000176 	nuclear exosome (RNase complex) 	0.00101444180083933 	10 	2.83591425658653 	0.00347140423310766 	0.0195140102035858 	357213 	2 	16 	1.40790292470442 	0.421954986546904 	0.839276795066049
GO:0001939 	female pronucleus 	0.000703467717350022 	8 	3.27164405077724 	0.00371432969296692 	0.0206788162714216 	147699 	1 	10 	1.12632233976353 	0.605446774686151 	0.951758307047988
GO:0090543 	Flemming body 	0.00354178103989766 	23 	1.86821286975707 	0.00405049655645329 	0.0223355952970138 	365358 	6 	34 	1.98762765840624 	0.076130661122175 	0.427957794075139
GO:0000421 	autophagosome membrane 	0.00376072147839174 	24 	1.83594769163784 	0.00417129396087512 	0.0227847094655349 	453591 	4 	46 	0.97941073022916 	0.592710849374482 	0.94425853559751
GO:0000439 	transcription factor TFIIH core complex 	0.000576604495713506 	7 	3.49253082625093 	0.00457151095666597 	0.0247374284477532 	444510 	1 	6 	1.87720389960589 	0.42761080232208 	0.839276795066049
GO:1905354 	exoribonuclease complex 	0.00160219626804255 	13 	2.33425269407849 	0.00488590608859185 	0.0261938854193952 	318179 	4 	24 	1.87720389960589 	0.159026814700229 	0.609778315969752
GO:0031968 	organelle outer membrane 	0.0192117746416726 	89 	1.33273178403893 	0.0049903323311471 	0.02650827908013 	327637 	25 	233 	1.20850036455315 	0.186317744505526 	0.637163584117149
GO:0001917 	photoreceptor inner segment 	0.00738139856598118 	40 	1.55898367484788 	0.00506921958439999 	0.0266825285397054 	336092 	9 	70 	1.44812872255312 	0.16594246605641 	0.612850932190783
GO:0005675 	transcription factor TFIIH holo complex 	0.000600332438399846 	7 	3.35448969108181 	0.00565457802390268 	0.029495501584141 	444510 	1 	7 	1.60903191394791 	0.4784469602014 	0.857649504509631
GO:0032039 	integrator complex 	0.00129085454696482 	11 	2.45152094747322 	0.00649786980929945 	0.0335916662462891 	141502 	2 	18 	1.25146926640393 	0.483530383270112 	0.858785558016548
GO:0016593 	Cdc73/Paf1 complex 	0.000619439721247949 	7 	3.25101685726125 	0.00665766368251741 	0.0341131617006866 	251044 	1 	7 	1.60903191394791 	0.4784469602014 	0.857649504509631
GO:0019867 	outer membrane 	0.0195217023196556 	89 	1.31157325695774 	0.00739537027514792 	0.0375606963974618 	327637 	25 	235 	1.19821525506759 	0.19794511958853 	0.64739615772022
GO:0045111 	intermediate filament cytoskeleton 	0.00995908270912791 	50 	1.44434485057584 	0.00788243803334043 	0.0396863619243836 	454841 	9 	197 	0.514563505475726 	0.992924306839586 	0.999860689809865
GO:0030687 	preribosome, large subunit precursor 	0.0011484252775102 	10 	2.50505629039674 	0.00798831714943748 	0.039872720944175 	262780 	1 	19 	0.592801231454492 	0.829234342398439 	0.999860689809865
GO:0019908 	nuclear cyclin-dependent protein kinase holoenzyme complex 	0.00133888741910823 	11 	2.36357210984407 	0.0083863744083208 	0.0414808613807886 	326526 	3 	16 	2.11185438705663 	0.164462866086011 	0.612850932190783
GO:0000792 	heterochromatin 	0.00623864137503106 	34 	1.56786667074208 	0.00845378522095519 	0.0414808613807886 	340796 	10 	77 	1.46275628540719 	0.142957133149772 	0.587036738253319
GO:0070822 	Sin3-type complex 	0.000816286842703483 	8 	2.81946964226406 	0.00872788201299535 	0.0424659133237337 	283474 	1 	12 	0.938601949802945 	0.672434133295526 	0.98642683696149
GO:0000145 	exocyst 	0.00176604451188509 	13 	2.11768782154238 	0.0104357811850035 	0.0503526442176421 	271473 	4 	17 	2.65017021120832 	0.0578152227409487 	0.380397885988742
GO:0005652 	nuclear lamina 	0.00084522570780059 	8 	2.72293654954119 	0.0105855676490197 	0.0506532534610118 	138126 	1 	11 	1.02392939978503 	0.640496361921051 	0.960084496726669
GO:0043296 	apical junction complex 	0.0175791478530585 	80 	1.30921930438262 	0.0110204317766047 	0.0523018852348699 	488987 	20 	141 	1.59762034009012 	0.0243654171335401 	0.24750134246175
GO:0055038 	recycling endosome membrane 	0.00927065715603249 	46 	1.42747181979279 	0.0125633530315701 	0.0591396862217811 	381829 	8 	91 	0.990173485506404 	0.565405388506259 	0.918360613340437
GO:0033177 	proton-transporting two-sector ATPase complex, proton-transporting domain 	0.00142322722635012 	11 	2.2235078864679 	0.0127000236770776 	0.0593009170082896 	325196 	2 	24 	0.938601949802945 	0.64171450817482 	0.960084496726669
GO:0030665 	clathrin-coated vesicle membrane 	0.0124714703317081 	59 	1.36098890867449 	0.013136956338383 	0.0608503817593899 	302723 	12 	120 	1.12632233976353 	0.377299198486636 	0.806513772130821
GO:0035253 	ciliary rootlet 	0.00145005694098621 	11 	2.18236737646525 	0.0143748743530889 	0.0660559702415753 	303747 	2 	12 	1.87720389960589 	0.289180876801831 	0.709473422323136
GO:0033017 	sarcoplasmic reticulum membrane 	0.00562661874212961 	30 	1.53388923116659 	0.016544456540218 	0.0754270892660331 	475147 	4 	44 	1.02392939978503 	0.556717080949771 	0.918360613340437
GO:0045120 	pronucleus 	0.00110358744833436 	9 	2.34615115715356 	0.0168144299135025 	0.0760590228118588 	134515 	2 	14 	1.60903191394791 	0.356802032381539 	0.797795769335122
GO:0005911 	cell-cell junction 	0.0645005702098143 	255 	1.13735714089106 	0.0196911969265888 	0.0883814187635266 	435514 	58 	490 	1.33319787155684 	0.0146371333589639 	0.201783338448574
GO:0000974 	Prp19 complex 	0.00113878534337443 	9 	2.27363566276467 	0.0200854034883247 	0.0891859619812793 	288171 	4 	13 	3.46560719927241 	0.0230545583022588 	0.242701622854688
GO:0035748 	myelin sheath abaxonal region 	0.000953549442420018 	8 	2.41360947843572 	0.0201785164413603 	0.0891859619812793 	437737 	2 	5 	4.50528935905414 	0.0657157511064843 	0.404917955095978
GO:0005814 	centriole 	0.0110832721594315 	52 	1.34975696755341 	0.0214655551381115 	0.0934604538045066 	437869 	16 	142 	1.26909559409976 	0.192542740614726 	0.642417792513908
GO:0000930 	gamma-tubulin complex 	0.00115376997915454 	9 	2.24410672465851 	0.0216085681694886 	0.0934604538045066 	789978 	1 	16 	0.703951462352209 	0.774234990953304 	0.999860689809865
GO:0030684 	preribosome 	0.00575687478214005 	30 	1.49918318932488 	0.0216298805005248 	0.0934604538045066 	298110 	10 	98 	1.14930850996279 	0.371139362875664 	0.803304147471895
GO:0097730 	non-motile cilium 	0.0138496217856654 	63 	1.30864806729001 	0.0219389666996957 	0.0940937905120284 	419161 	10 	156 	0.72200149984842 	0.895345386848175 	0.999860689809865
GO:0140672 	ATAC complex 	0.00135438164143452 	10 	2.12412061524288 	0.0223441930324797 	0.0951271159250422 	194179 	1 	13 	0.866401799818104 	0.701536209135535 	0.993128276502384
GO:0005736 	RNA polymerase I complex 	0.000457698925840545 	5 	3.1427536782988 	0.0231573611186191 	0.0978694312969377 	299412 	2 	12 	1.87720389960589 	0.289180876801831 	0.709473422323136
GO:0150053 	cerebellar climbing fiber to Purkinje cell synapse 	0.00156530689969056 	11 	2.0216846694095 	0.023511755695937 	0.0986471488981705 	269379 	3 	7 	4.82709574184372 	0.0186091230812193 	0.21290969116269
GO:0097443 	sorting endosome 	0.00100875533239983 	8 	2.28152050200993 	0.02691935989246 	0.112131722141974 	571590 	1 	6 	1.87720389960589 	0.42761080232208 	0.839276795066049
GO:0120157 	PAR polarity complex 	0.000655889626519707 	6 	2.63172629889836 	0.0288592373106917 	0.119353560020647 	617551 	1 	6 	1.87720389960589 	0.42761080232208 	0.839276795066049
GO:0000791 	euchromatin 	0.00591681074931242 	30 	1.45865910912152 	0.0294681208856915 	0.121007390019967 	385487 	9 	59 	1.7181188233681 	0.0748449230113502 	0.424855004152664
GO:0071782 	endoplasmic reticulum tubular network 	0.00269629219889721 	16 	1.70715620015024 	0.0300238220022637 	0.122421077037399 	484912 	3 	28 	1.20677393546093 	0.458443621255986 	0.857649504509631
