id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper
GO:0005501 	retinoid binding 	0.00294284017785104 	39 	3.81257295241753 	5.10713693557818e-12 	8.84866986446916e-11 	508989 	2 	38 	0.651483016282181 	0.8235591181495 	0.954035780763301
GO:0019840 	isoprenoid binding 	0.00294284017785104 	39 	3.81257295241753 	5.10713693557818e-12 	8.84866986446916e-11 	508989 	2 	38 	0.651483016282181 	0.8235591181495 	0.954035780763301
GO:0070016 	armadillo repeat domain binding 	0.00102796507720544 	23 	6.4367954391859 	6.35169694618298e-12 	1.07708563108677e-10 	240246 	3 	10 	3.71345319280843 	0.0410527519906789 	0.205405026026251
GO:0042802 	identical protein binding 	0.180125150595547 	774 	1.2361945824431 	1.22765353438581e-10 	2.03841638938644e-09 	380828 	195 	2133 	1.13161958524401 	0.0326381721224578 	0.185804451297135
GO:1905394 	retromer complex binding 	0.000809637708430586 	19 	6.75123314723426 	1.90762072804773e-10 	3.10280351072254e-09 	424339 	1 	9 	1.37535303437349 	0.53153716883229 	0.796012995395328
GO:0003714 	transcription corepressor activity 	0.019265877278482 	121 	1.80682800368285 	1.23437149390782e-09 	1.96758816128906e-08 	416762 	20 	191 	1.29614422087554 	0.139635357256213 	0.413715166294431
GO:0035612 	AP-2 adaptor complex binding 	0.000912369607249016 	19 	5.99105109483935 	1.32053878942884e-09 	2.06366551995056e-08 	424339 	1 	9 	1.37535303437349 	0.53153716883229 	0.796012995395328
GO:0046872 	metal ion binding 	0.343583983173081 	1362 	1.14041896155753 	1.67417901764111e-09 	2.56600130203839e-08 	351237 	413 	4310 	1.18612232685992 	3.32710999169095e-05 	0.000859957396859089
GO:0030957 	Tat protein binding 	0.00150586364609896 	24 	4.58506846554977 	1.84725701402044e-09 	2.77785630221565e-08 	569127 	2 	10 	2.47563546187229 	0.190770775082646 	0.479635040192015
GO:0000217 	DNA secondary structure binding 	0.00427183099732194 	43 	2.89584041580969 	1.90724203097403e-09 	2.81494796053019e-08 	381981 	3 	37 	1.00363599805633 	0.583958600845363 	0.83025246543494
GO:0070063 	RNA polymerase binding 	0.00500113342498309 	47 	2.70364489181575 	2.90268209468536e-09 	4.20625023538951e-08 	406915 	7 	59 	1.46859730789034 	0.196829880806876 	0.484177206799629
GO:0044323 	retinoic acid-responsive element binding 	0.00109602670900424 	20 	5.2496347795963 	4.44346937022999e-09 	6.32400908584518e-08 	427151 	2 	6 	4.12605910312048 	0.0786180669075479 	0.314867333293044
GO:1990757 	ubiquitin ligase activator activity 	0.000421298379319084 	13 	8.87715485914146 	5.79896153318771e-09 	8.1083725297379e-08 	103667 	1 	7 	1.76831104419449 	0.445537945401876 	0.723205178177791
GO:0003730 	mRNA 3'-UTR binding 	0.0111347094237247 	79 	2.04111951757337 	7.11852288226567e-09 	9.78183230545816e-08 	439637 	15 	102 	1.82032019255315 	0.0168380736844778 	0.116695171535033
GO:0008289 	lipid binding 	0.0735100334542614 	347 	1.35801037098133 	8.51248271871441e-09 	1.14990656386701e-07 	371660 	77 	830 	1.14833693110943 	0.110944008766648 	0.37467108045347
GO:0046974 	histone H3K9 methyltransferase activity 	0.000878831187434488 	17 	5.5649810922037 	2.72511051502278e-08 	3.61985513412192e-07 	442055 	1 	10 	1.23781773093614 	0.569400101471139 	0.823615028806712
GO:0043621 	protein self-association 	0.00612699630712434 	50 	2.34770009746244 	7.30140328197848e-08 	9.53970232088008e-07 	454602 	8 	71 	1.39472420387171 	0.213032395998863 	0.505317915509208
GO:0015932 	nucleobase-containing compound transmembrane transporter activity 	0.00351895619213919 	35 	2.8613726143179 	7.6100439727611e-08 	9.78258878433968e-07 	421877 	6 	53 	1.40130309162582 	0.254895229298145 	0.562746531165156
GO:0001222 	transcription corepressor binding 	0.00567264730860574 	47 	2.38359413200816 	1.15347177365166e-07 	1.45923333904821e-06 	284842 	11 	47 	2.89702022133991 	0.00106091473737346 	0.0150990901015473
GO:0043169 	cation binding 	0.352398862309672 	1371 	1.11923991377809 	1.46983692550506e-07 	1.83040629629302e-06 	351262 	419 	4402 	1.17820451899647 	5.36184539370321e-05 	0.00133543461836921
GO:0050693 	LBD domain binding 	0.00141350865861903 	20 	4.07053745010405 	2.55882683486419e-07 	3.1375153652104e-06 	355770 	2 	7 	3.53662208838898 	0.10431425441875 	0.363050047038183
GO:0003713 	transcription coactivator activity 	0.0250360251391849 	137 	1.57425622909107 	3.15020111996134e-07 	3.80410650395331e-06 	330024 	29 	297 	1.20864357566155 	0.166097775338765 	0.450926367772632
GO:0042803 	protein homodimerization activity 	0.0642883626452661 	299 	1.33800906460188 	3.51295746270353e-07 	4.17884641458912e-06 	373610 	71 	710 	1.23781773093614 	0.0356266021942335 	0.191854067221649
GO:0035091 	phosphatidylinositol binding 	0.0279003151210014 	147 	1.51575307694955 	9.47298089304383e-07 	1.11028908408175e-05 	401033 	32 	277 	1.42996994187569 	0.0257386286025256 	0.161525094458369
GO:0019904 	protein domain specific binding 	0.068155682684853 	311 	1.31273948703673 	1.01043378086807e-06 	1.16712423674181e-05 	301225 	81 	686 	1.46156320999749 	0.000345756348108739 	0.00672116608396744
GO:0003707 	nuclear steroid receptor activity 	0.00413333987533075 	35 	2.43605538931534 	2.78357063776546e-06 	3.16929399757011e-05 	296523 	3 	25 	1.48538127712337 	0.328711043632917 	0.650081145844752
GO:0000993 	RNA polymerase II complex binding 	0.00279585662756721 	27 	2.77823577582671 	3.71975715940387e-06 	4.17555838879561e-05 	298138 	4 	36 	1.37535303437349 	0.331187878926678 	0.653358266100403
GO:0022884 	macromolecule transmembrane transporter activity 	0.00200398058033005 	22 	3.15827108614409 	4.06782156470165e-06 	4.50285248203779e-05 	420764 	3 	30 	1.23781773093614 	0.441123010148417 	0.723205178177791
GO:0048487 	beta-tubulin binding 	0.00369545933874777 	32 	2.49116092091753 	4.65534673810275e-06 	5.08261828803821e-05 	305540 	5 	41 	1.50953381821481 	0.233974219806622 	0.531274795401361
GO:0001221 	transcription coregulator binding 	0.0136663180244813 	81 	1.70511520942399 	5.2069105345165e-06 	5.60798337298601e-05 	292022 	21 	115 	2.26036281301383 	0.000326836867635905 	0.00667920470527733
GO:0031490 	chromatin DNA binding 	0.0109164184783035 	68 	1.79204523939133 	6.16465459502002e-06 	6.55097294964128e-05 	264186 	16 	118 	1.67839692330325 	0.0279785242887574 	0.167421670935499
GO:0050681 	nuclear androgen receptor binding 	0.0019070233148913 	21 	3.16798797388968 	6.35398706294588e-06 	6.66332590679982e-05 	631874 	2 	25 	0.990254184748915 	0.610968463847885 	0.849811283921055
GO:0033293 	monocarboxylic acid binding 	0.00505951018916308 	39 	2.21756503018693 	6.79336484399329e-06 	7.03157374112032e-05 	508989 	2 	82 	0.301906763642962 	0.991879084044788 	0.999993408621144
GO:0004758 	serine C-palmitoyltransferase activity 	0.00106770976416089 	15 	4.04164604751718 	8.31124424727214e-06 	8.38488818364038e-05 	771969 	1 	5 	2.47563546187229 	0.343762764345307 	0.6557865100764
GO:0016454 	C-palmitoyltransferase activity 	0.00106770976416089 	15 	4.04164604751718 	8.31124424727214e-06 	8.38488818364038e-05 	771969 	1 	5 	2.47563546187229 	0.343762764345307 	0.6557865100764
GO:0097027 	ubiquitin-protein transferase activator activity 	0.000815668666906648 	13 	4.58511048279467 	8.88509233498702e-06 	8.85177323873082e-05 	103667 	1 	13 	0.952167485335495 	0.665605755470663 	0.881208948687905
GO:0008013 	beta-catenin binding 	0.0170343981331666 	95 	1.60441622054282 	9.39295325941281e-06 	9.24220215771853e-05 	297271 	19 	92 	2.55636270519421 	0.000118071901547667 	0.00276774428039679
GO:0030332 	cyclin binding 	0.00277846226355703 	26 	2.69208691741086 	9.51977849705798e-06 	9.25276031970148e-05 	470991 	5 	33 	1.87548141050931 	0.123465202230996 	0.396369931216023
GO:0035198 	miRNA binding 	0.00314984873416964 	28 	2.55734055288235 	1.11293866975615e-05 	0.000105891060970452 	494093 	7 	32 	2.70772628642281 	0.0123968552201639 	0.0968656236320648
GO:0043175 	RNA polymerase core enzyme binding 	0.0029765208870285 	27 	2.60960671925399 	1.11604129504617e-05 	0.000105891060970452 	298138 	4 	41 	1.20762705457185 	0.425270914325898 	0.72268852605062
GO:0062105 	RNA 2'-O-methyltransferase activity 	0.000298139446791137 	8 	7.71952855334294 	1.31275742494275e-05 	0.000123090313844632 	168847 	1 	9 	1.37535303437349 	0.53153716883229 	0.796012995395328
GO:0046965 	nuclear retinoid X receptor binding 	0.00169580871223697 	19 	3.22327211492917 	1.35415741175926e-05 	0.000125495750833969 	376556 	2 	15 	1.65042364124819 	0.344761038547066 	0.6557865100764
GO:0044877 	protein-containing complex binding 	0.148902997706786 	607 	1.17275010976176 	1.67222749143381e-05 	0.000153191415019856 	331106 	178 	1773 	1.24270477217503 	0.00116303226388992 	0.0157107917681401
GO:0008190 	eukaryotic initiation factor 4E binding 	0.000871757227503855 	13 	4.29010604916871 	1.76612900166795e-05 	0.000159955092537427 	161774 	3 	10 	3.71345319280843 	0.0410527519906789 	0.205405026026251
GO:0016409 	palmitoyltransferase activity 	0.00307499942319194 	27 	2.5260326386424 	1.94707460861032e-05 	0.000174361625063194 	516995 	4 	37 	1.33818133074178 	0.350075467064259 	0.662309162995981
GO:0005021 	vascular endothelial growth factor receptor activity 	0.00162387429076824 	18 	3.18889581989118 	2.58290631443003e-05 	0.000228730703622304 	402675 	3 	7 	5.30493313258347 	0.0143775981295418 	0.106101349159674
GO:0019887 	protein kinase regulator activity 	0.0242334600290643 	123 	1.46019183942097 	3.54812353926537e-05 	0.000310753237449945 	380991 	32 	239 	1.65732917949609 	0.00325745006096256 	0.0355642150491392
GO:0016208 	AMP binding 	0.00152524938037978 	17 	3.20647823511595 	3.99351257929226e-05 	0.000343272639178354 	300689 	2 	15 	1.65042364124819 	0.344761038547066 	0.6557865100764
GO:0043539 	protein serine/threonine kinase activator activity 	0.00857923059091895 	54 	1.81077984196189 	4.00556530032459e-05 	0.000343272639178354 	420504 	11 	70 	1.94514214861394 	0.0240781987223331 	0.153522595053596
GO:0005242 	inward rectifier potassium channel activity 	0.00396391647554076 	31 	2.24987003333964 	4.32455890314598e-05 	0.000366667387851845 	545956 	7 	27 	3.20915708020482 	0.00465950601562604 	0.0482289129149864
GO:0005267 	potassium channel activity 	0.0191706465480882 	101 	1.51567066757178 	4.47656422337683e-05 	0.000375560177476983 	473878 	22 	125 	2.17855920644761 	0.000407869984025422 	0.00755982272716886
GO:0050661 	NADP binding 	0.00494621041170327 	36 	2.09387207855413 	4.7543310090381e-05 	0.000394708522312851 	321304 	9 	53 	2.10195463743873 	0.0249700929283949 	0.157945746539133
GO:0098641 	cadherin binding involved in cell-cell adhesion 	0.00203025815777316 	20 	2.83399424301094 	4.8402206269893e-05 	0.000397696478320667 	551305 	4 	18 	2.75070606874699 	0.0520600740174545 	0.247671845832743
GO:0019899 	enzyme binding 	0.172861239471482 	689 	1.14667892714089 	5.55926904004522e-05 	0.000452116063766943 	347674 	190 	2091 	1.12475068808162 	0.0420872960703158 	0.207059104740998
GO:0043425 	bHLH transcription factor binding 	0.00445847345245725 	33 	2.12935458454812 	7.03296930197883e-05 	0.000566189548856276 	414415 	7 	31 	2.79507229566226 	0.01039294990049 	0.0845222558233728
GO:0004714 	transmembrane receptor protein tyrosine kinase activity 	0.0109684888962213 	64 	1.6786239155878 	7.34860292601613e-05 	0.00057710445916139 	371450 	17 	63 	3.34014308347848 	6.85261248389857e-06 	0.000188328694816109
GO:0061980 	regulatory RNA binding 	0.00447023887650242 	33 	2.12375023983147 	7.38115948535345e-05 	0.00057710445916139 	456930 	9 	45 	2.47563546187229 	0.00889328243454546 	0.0762144741971261
GO:0009008 	DNA-methyltransferase activity 	0.0011485852679422 	14 	3.50659029336536 	7.38577852377187e-05 	0.00057710445916139 	382256 	1 	6 	2.06302955156024 	0.396791703832859 	0.703646298127328
GO:0005496 	steroid binding 	0.0104590300019821 	61 	1.67787135002839 	0.000107862255592228 	0.000834623472883552 	279658 	12 	102 	1.45625615404252 	0.120253671693566 	0.391961892105932
GO:0019199 	transmembrane receptor protein kinase activity 	0.0134493924442149 	74 	1.58288471637923 	0.000126959304990404 	0.000972947750743768 	370145 	23 	82 	3.47192778189406 	7.92457248710576e-08 	2.63161844675971e-06
GO:0008270 	zinc ion binding 	0.0743175899254553 	317 	1.22712238108251 	0.000130157587449276 	0.000987958068543548 	352555 	77 	838 	1.13737428737569 	0.128084555471191 	0.40439546920943
GO:0008179 	adenylate cyclase binding 	0.00170127017285614 	17 	2.87472208667553 	0.000145537643270188 	0.00109427831779566 	360283 	2 	12 	2.06302955156024 	0.252282798398838 	0.56008186719742
GO:0140545 	ATP-dependent protein disaggregase activity 	0.000323515971737429 	7 	6.22475905909442 	0.000169339413279124 	0.00126134123722861 	74808 	2 	6 	4.12605910312048 	0.0786180669075479 	0.314867333293044
GO:1990756 	ubiquitin ligase-substrate adaptor activity 	0.00259464687339568 	22 	2.43929684187335 	0.000175855233791378 	0.0012977464938123 	251803 	3 	37 	1.00363599805633 	0.583958600845363 	0.83025246543494
GO:0008172 	S-methyltransferase activity 	0.00126994073385582 	14 	3.17150071991144 	0.000205278407334197 	0.00150098064812253 	382256 	1 	10 	1.23781773093614 	0.569400101471139 	0.823615028806712
GO:0008171 	O-methyltransferase activity 	0.00127486707754073 	14 	3.15924540104842 	0.000213365748523597 	0.00154593183248461 	167685 	3 	26 	1.42825122800324 	0.351514147989084 	0.662309162995981
GO:0031702 	type 1 angiotensin receptor binding 	0.000569107071745833 	9 	4.54955332216668 	0.000217954612179549 	0.00156495338655046 	497164 	1 	6 	2.06302955156024 	0.396791703832859 	0.703646298127328
GO:0030291 	protein serine/threonine kinase inhibitor activity 	0.00377374912482383 	28 	2.13454462310428 	0.000228085034496561 	0.00162306939726571 	388522 	8 	36 	2.75070606874699 	0.00697900589686962 	0.0649583052133511
GO:0016874 	ligase activity 	0.0119276124733733 	66 	1.59188117609777 	0.000244115375697462 	0.00172176950823785 	400660 	9 	176 	0.632974976046892 	0.951957931805268 	0.999993408621144
GO:0090555 	phosphatidylethanolamine flippase activity 	0.00114736900025383 	13 	3.25957120533452 	0.000263400096462085 	0.00184149014807265 	484848 	1 	7 	1.76831104419449 	0.445537945401876 	0.723205178177791
GO:0035259 	nuclear glucocorticoid receptor binding 	0.00251271475195281 	21 	2.40434252348288 	0.000293463507953784 	0.00203382970294927 	356049 	3 	13 	2.85650245600649 	0.081701099928045 	0.317637934842204
GO:0005346 	purine ribonucleotide transmembrane transporter activity 	0.00101112250998308 	12 	3.4142687206428 	0.000297027524335358 	0.00204078393875242 	449829 	2 	17 	1.45625615404252 	0.404405647885182 	0.708734159726784
GO:0019207 	kinase regulator activity 	0.0258414118677967 	124 	1.38046588763895 	0.000306756034942679 	0.00208961162264372 	378715 	33 	266 	1.53563853837943 	0.00904656373330182 	0.0767033116536335
GO:0042974 	nuclear retinoic acid receptor binding 	0.00236113437019295 	20 	2.43685408318584 	0.000341405477277235 	0.00230593360499963 	360523 	3 	24 	1.54727216367018 	0.305889628126453 	0.628335138187584
GO:0004860 	protein kinase inhibitor activity 	0.00721766231544104 	44 	1.75378499227111 	0.000376014229540811 	0.00251834740289098 	310496 	14 	73 	2.3738970182337 	0.00190233291795794 	0.024066021200198
GO:0090556 	phosphatidylserine floppase activity 	0.00135974268252723 	14 	2.96204421867733 	0.000402423421615783 	0.00267276222523149 	469572 	2 	9 	2.75070606874699 	0.160827170464253 	0.442033933292527
GO:0031701 	angiotensin receptor binding 	0.000621101579309705 	9 	4.16869487243525 	0.000408425921552436 	0.00269021040890323 	497164 	1 	7 	1.76831104419449 	0.445537945401876 	0.723205178177791
GO:0140492 	metal-dependent deubiquitinase activity 	0.000378021648273356 	7 	5.32723187952998 	0.000428118781903408 	0.00279680876374604 	58305 	1 	8 	1.54727216367018 	0.490347169013619 	0.769304515165068
GO:0031369 	translation initiation factor binding 	0.00336215705864954 	25 	2.13915494970444 	0.000462795143787664 	0.00299876202925828 	264631 	6 	34 	2.18438423106378 	0.0524998597543969 	0.247671845832743
GO:0005114 	type II transforming growth factor beta receptor binding 	0.000923242148521547 	11 	3.42765651145038 	0.000504871301151955 	0.00324501957272668 	132830 	5 	9 	6.87676517186746 	0.000326793691636684 	0.00667920470527733
GO:0140439 	protein-cysteine S-stearoyltransferase activity 	0.000780516045754789 	10 	3.68585627563302 	0.00051654673004109 	0.00329350195074199 	211852 	1 	7 	1.76831104419449 	0.445537945401876 	0.723205178177791
GO:0140938 	histone H3 methyltransferase activity 	0.00467344170297046 	31 	1.9082931723128 	0.000698919496420425 	0.00438976256834067 	469066 	5 	39 	1.58694580889249 	0.203963683233871 	0.488165331944131
GO:0043522 	leucine zipper domain binding 	0.000812489963387459 	10 	3.54080677314858 	0.000699497924942616 	0.00438976256834067 	219667 	2 	11 	2.25057769261117 	0.221355585372195 	0.505502583213867
GO:0016408 	C-acyltransferase activity 	0.00161725034647826 	15 	2.66829743311751 	0.000734882114041158 	0.0045757894132094 	771969 	1 	20 	0.618908865468072 	0.814665408193136 	0.949251944926798
GO:0019210 	kinase inhibitor activity 	0.00750003793900771 	44 	1.68775517551262 	0.00080203839001336 	0.00495522943287324 	310496 	14 	77 	2.25057769261117 	0.00319392659857498 	0.0353549930425592
GO:0005545 	1-phosphatidylinositol binding 	0.00182990145896885 	16 	2.51543159452853 	0.000919691397800459 	0.0056384157234382 	370893 	1 	14 	0.884155522097246 	0.692638177483685 	0.883252203927195
GO:0070181 	small ribosomal subunit rRNA binding 	0.000847491785047028 	10 	3.39456973652897 	0.000957841691031081 	0.00582747960115856 	321219 	2 	10 	2.47563546187229 	0.190770775082646 	0.479635040192015
GO:0005134 	interleukin-2 receptor binding 	0.000573080280942232 	8 	4.01600970914238 	0.00106475825354413 	0.00642888127329296 	481986 	1 	5 	2.47563546187229 	0.343762764345307 	0.6557865100764
GO:0031625 	ubiquitin protein ligase binding 	0.0228157820878684 	108 	1.36178525493888 	0.00111622942528689 	0.00668898384927555 	335005 	30 	297 	1.25032094033954 	0.120562045986113 	0.391961892105932
GO:0000295 	adenine nucleotide transmembrane transporter activity 	0.00119519796969773 	12 	2.88842856673039 	0.00124548046535744 	0.00740782037977522 	449829 	2 	20 	1.23781773093614 	0.488555779542029 	0.769304515165068
GO:0042054 	histone methyltransferase activity 	0.00572040002729055 	35 	1.76019943205626 	0.0013113504084209 	0.00774182426304781 	422457 	6 	55 	1.3503466155667 	0.283087057157957 	0.598907769694973
GO:0015079 	potassium ion transmembrane transporter activity 	0.0227052555913649 	107 	1.35574376191197 	0.00134762941925526 	0.00789750475842971 	462459 	26 	162 	1.9866210496506 	0.000570141011505321 	0.00946671637853626
GO:0008483 	transaminase activity 	0.00323727533553361 	23 	2.04394135029844 	0.00136270905429514 	0.00792758479031553 	483213 	4 	28 	1.76831104419449 	0.186346909055503 	0.479091891991083
GO:0045295 	gamma-catenin binding 	0.0032470350922908 	23 	2.03779778552692 	0.00141522507765002 	0.00817343758613815 	251487 	3 	14 	2.65246656629174 	0.0979779528554872 	0.35494740193556
GO:0005041 	low-density lipoprotein particle receptor activity 	0.00228294159959162 	18 	2.26828664333154 	0.0014418190919413 	0.00826712098041162 	497823 	4 	15 	3.30084728249638 	0.0281486874596698 	0.167421670935499
GO:0004861 	cyclin-dependent protein serine/threonine kinase inhibitor activity 	0.000748658546691788 	9 	3.45842972122742 	0.00148816494476578 	0.00842681927037411 	338475 	2 	12 	2.06302955156024 	0.252282798398838 	0.56008186719742
