phastCons_id	acc_element_bed_chr	acc_element_bed_start	acc_element_bed_end	id	acc_element_len	acc_element_size	acc_element_gap_count	acc_element_shift_count	hamming_ingroup_incl_gaps	hamming_outgroup_incl_gaps	hamming_in_out_incl_gaps	hamming_ingroup_excl_gaps	hamming_outgroup_excl_gaps	hamming_in_out_excl_gaps	acc_element_table_browser	acc_element_shift_count_rel	hamming_in_out_excl_gaps_scl	shift_count_rel_scl	norm2_scl	coding	acc_elements_in_phastCons_count	functional_element_shift_count	functional_element_gap_count	acc_elements_in_phastCons_shift_counts	acc_elements_in_phastCons_gap_counts	phastCons_seqnames	phastCons_start	phastCons_end	phastCons_width	phastCons_strand	functional_elements_shift_rel	functional_elements_acc_elements_count_rel	functional_element_shift_count_exclgt0gap	acc_elements_count_exclgt0gap
10150	chr2	18976777	18976802	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_18976777_18976802.maf	25	25	0	3	0	0.12	0.0848528132979716	0	0.12	0.0848528132979716	chr2:18976777-18976802	0.12	0.219355274156322	0.196503496503497	0.29450018750129	FALSE	4	8	8	4 7 3 1	8 8 0 0	chr2	18976689	18977020	332	*	4	2	0.0120481927710843	0.00602409638554217
10150	chr2	18976777	18976827	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_18976777_18976827.maf	50	58	8	7	0.0517241379310345	0.172413793103448	0.085340478685369	0.0517241379310345	0.172413793103448	0.085340478685369	chr2:18976777-18976827	0.120689655172414	0.220641848165475	0.197657945502773	0.296228777437733	FALSE	4	8	8	4 7 3 1	8 8 0 0	chr2	18976689	18977020	332	*	4	2	0.0120481927710843	0.00602409638554217
10150	chr2	18976802	18976827	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_18976802_18976827.maf	25	33	8	4	0.0909090909090909	0.212121212121212	0.0857099168923139	0.0909090909090909	0.212121212121212	0.0857099168923139	chr2:18976802-18976827	0.121212121212121	0.221616511545996	0.198532528077983	0.29753830492031	FALSE	4	8	8	4 7 3 1	8 8 0 0	chr2	18976689	18977020	332	*	4	2	0.0120481927710843	0.00602409638554217
10150	chr2	18976827	18976852	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_18976827_18976852.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:18976827-18976852	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	FALSE	4	8	8	4 7 3 1	8 8 0 0	chr2	18976689	18977020	332	*	4	2	0.0120481927710843	0.00602409638554217
10179	chr2	19379000	19379050	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_19379000_19379050.maf	50	50	0	1	0.04	0.06	0.0141421355496619	0.04	0.06	0.0141421355496619	chr2:19379000-19379050	0.02	0.0328041624481036	0.0291083916083916	0.0438567159731443	FALSE	1	1	0	1	0	chr2	19378892	19379201	310	*	1	1	0.0032258064516129	0.0032258064516129
10184	chr2	19541117	19541142	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19541117_19541142.maf	25	33	8	3	0.272727272727273	0.333333333333333	0.0428549584461569	0.272727272727273	0.333333333333333	0.0428549584461569	chr2:19541117-19541142	0.0909090909090909	0.108555225826228	0.14780673871583	0.1833877560362	FALSE	2	4	8	3 1	8 0	chr2	19541118	19541485	368	*	1	1	0.00271739130434783	0.00271739130434783
10184	chr2	19541142	19541167	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_19541142_19541167.maf	25	25	0	1	0.04	0.08	0.0282842710993239	0.04	0.08	0.0282842710993239	chr2:19541142-19541167	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	FALSE	2	4	8	3 1	8 0	chr2	19541118	19541485	368	*	1	1	0.00271739130434783	0.00271739130434783
10252	chr2	20917714	20917764	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20917714_20917764.maf	50	85	35	8	0.129411764705882	0.152941176470588	0.0166378059092074	0.129411764705882	0.152941176470588	0.0166378059092074	chr2:20917714-20917764	0.0941176470588235	0.0393883176967299	0.153177704648293	0.158160831979028	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20918035	20918085	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20918035_20918085.maf	50	73	23	2	0.0410958904109589	0.0684931506849315	0.0193727887128715	0.0410958904109589	0.0684931506849315	0.0193727887128715	chr2:20918035-20918085	0.0273972602739726	0.0466038344867466	0.041491043203372	0.0623973080747251	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20918060	20918085	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20918060_20918085.maf	25	47	22	2	0.0212765957446809	0.0851063829787234	0.045134476055237	0.0212765957446809	0.0851063829787234	0.045134476055237	chr2:20918060-20918085	0.0425531914893617	0.114569120158368	0.0668613301592025	0.132651878104007	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20917814	20917839	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20917814_20917839.maf	25	25	0	1	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr2:20917814-20917839	0.04	0.144734829473034	0.0625874125874126	0.157687523529845	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20917985	20918035	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20917985_20918035.maf	50	50	0	2	0.06	0.08	0.0141421355496619	0.06	0.08	0.0141421355496619	chr2:20917985-20918035	0.04	0.0328041624481036	0.0625874125874126	0.0706632668952447	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20918085	20918110	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20918085_20918110.maf	25	31	6	2	0.0967741935483871	0.161290322580645	0.0456197917557897	0.0967741935483871	0.161290322580645	0.0456197917557897	chr2:20918085-20918110	0.0645161290322581	0.115849495150527	0.10362621249718	0.155433257197881	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10252	chr2	20917739	20917764	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20917739_20917764.maf	25	60	35	6	0.0833333333333333	0.15	0.0471404553444439	0.0833333333333333	0.15	0.0471404553444439	chr2:20917739-20917764	0.1	0.119861357178033	0.163024475524476	0.202345557313696	FALSE	7	15	64	6 8 2 2 1 2 2	35 35 6 22 0 0 23	chr2	20917711	20918183	473	*	3	2	0.00634249471458774	0.00422832980972516
10255	chr2	20966258	20966308	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_20966258_20966308.maf	50	51	1	3	0.0588235294117647	0.0784313725490196	0.0138648408918509	0.0588235294117647	0.0784313725490196	0.0138648408918509	chr2:20966258-20966308	0.0588235294117647	0.0320725950479222	0.094097079391197	0.0994128346998578	FALSE	2	3	1	3 3	0 1	chr2	20965892	20966442	551	*	3	1	0.00544464609800363	0.00181488203266788
10255	chr2	20966283	20966308	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_20966283_20966308.maf	25	25	0	3	0.04	0.12	0.0565685421986477	0.04	0.12	0.0565685421986477	chr2:20966283-20966308	0.12	0.144734829473034	0.196503496503497	0.244052852883731	FALSE	2	3	1	3 3	0 1	chr2	20965892	20966442	551	*	3	1	0.00544464609800363	0.00181488203266788
10310	chr2	21624131	21624181	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21624131_21624181.maf	50	59	9	2	0.0847457627118644	0.11864406779661	0.0239697192168475	0.0847457627118644	0.11864406779661	0.0239697192168475	chr2:21624131-21624181	0.0338983050847458	0.0587315996739873	0.0523734739836435	0.0786916868378159	FALSE	3	3	9	2 1 2	0 0 9	chr2	21624040	21624397	358	*	3	2	0.00837988826815642	0.00558659217877095
10310	chr2	21624098	21624123	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21624098_21624123.maf	25	25	0	1	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr2:21624098-21624123	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	FALSE	3	3	9	2 1 2	0 0 9	chr2	21624040	21624397	358	*	3	2	0.00837988826815642	0.00558659217877095
10310	chr2	21624131	21624156	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21624131_21624156.maf	25	25	0	2	0.16	0.28	0.0848528185663277	0.16	0.28	0.0848528185663277	chr2:21624131-21624156	0.08	0.219355288055463	0.129545454545455	0.254752364446895	FALSE	3	3	9	2 1 2	0 0 9	chr2	21624040	21624397	358	*	3	2	0.00837988826815642	0.00558659217877095
10311	chr2	21642475	21642525	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21642475_21642525.maf	50	56	6	2	0.0714285714285714	0.107142857142857	0.0252538125407613	0.0714285714285714	0.107142857142857	0.0252538125407613	chr2:21642475-21642525	0.0357142857142857	0.0621193346631198	0.0554133366633367	0.0832433157626062	FALSE	3	8	6	6 2 2	0 6 6	chr2	21642476	21642779	304	*	6	1	0.0197368421052632	0.00328947368421053
10311	chr2	21642734	21642759	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21642734_21642759.maf	25	25	0	6	0.36	0.4	0.0282842658309677	0.36	0.4	0.0282842658309677	chr2:21642734-21642759	0.24	0.070114370890606	0.397377622377622	0.403515798664535	FALSE	3	8	6	6 2 2	0 6 6	chr2	21642476	21642779	304	*	6	1	0.0197368421052632	0.00328947368421053
10311	chr2	21642475	21642500	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21642475_21642500.maf	25	31	6	2	0.0967741935483871	0.161290322580645	0.0456197917557897	0.0967741935483871	0.161290322580645	0.0456197917557897	chr2:21642475-21642500	0.0645161290322581	0.115849495150527	0.10362621249718	0.155433257197881	FALSE	3	8	6	6 2 2	0 6 6	chr2	21642476	21642779	304	*	6	1	0.0197368421052632	0.00328947368421053
10315	chr2	21792658	21792708	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21792658_21792708.maf	50	81	31	12	0.135802469135802	0.259259259259259	0.0872971356242618	0.135802469135802	0.259259259259259	0.0872971356242618	chr2:21792658-21792708	0.148148148148148	0.225803961424824	0.243622118622119	0.332173397003843	FALSE	4	16	36	12 3 1 1	31 4 0 1	chr2	21792559	21792858	300	*	1	1	0.00333333333333333	0.00333333333333333
10315	chr2	21792583	21792608	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21792583_21792608.maf	25	25	0	1	0.08	0.12	0.0282842710993239	0.08	0.12	0.0282842710993239	chr2:21792583-21792608	0.04	0.0701143847897472	0.0625874125874126	0.0939851646209749	FALSE	4	16	36	12 3 1 1	31 4 0 1	chr2	21792559	21792858	300	*	1	1	0.00333333333333333	0.00333333333333333
10315	chr2	21792558	21792608	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21792558_21792608.maf	50	54	4	3	0.12962962962963	0.166666666666667	0.0261891459556347	0.12962962962963	0.166666666666667	0.0261891459556347	chr2:21792558-21792608	0.0555555555555556	0.0645869604011103	0.0886266511266511	0.109663844286892	FALSE	4	16	36	12 3 1 1	31 4 0 1	chr2	21792559	21792858	300	*	1	1	0.00333333333333333	0.00333333333333333
10315	chr2	21792608	21792633	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21792608_21792633.maf	25	26	1	1	0.0384615384615385	0.115384615384615	0.0543928270108704	0.0384615384615385	0.115384615384615	0.0543928270108704	chr2:21792608-21792633	0.0384615384615385	0.138994789920804	0.0600121032813341	0.151396843313782	FALSE	4	16	36	12 3 1 1	31 4 0 1	chr2	21792559	21792858	300	*	1	1	0.00333333333333333	0.00333333333333333
10317	chr2	21807063	21807088	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21807063_21807088.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:21807063-21807088	0.12	0.219355274156322	0.196503496503497	0.29450018750129	FALSE	3	25	5	18 7 3	5 0 0	chr2	21807064	21807266	203	*	10	2	0.0492610837438424	0.00985221674876847
10317	chr2	21807063	21807113	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21807063_21807113.maf	50	55	5	18	0.127272727272727	0.363636363636364	0.167134342154697	0.127272727272727	0.363636363636364	0.167134342154697	chr2:21807063-21807113	0.327272727272727	0.436432965532868	0.543467895740623	0.697015844227772	FALSE	3	25	5	18 7 3	5 0 0	chr2	21807064	21807266	203	*	10	2	0.0492610837438424	0.00985221674876847
10317	chr2	21807203	21807228	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21807203_21807228.maf	25	25	0	7	0.28	0.32	0.0282842658309677	0.28	0.32	0.0282842658309677	chr2:21807203-21807228	0.28	0.070114370890606	0.464335664335664	0.469599440139603	FALSE	3	25	5	18 7 3	5 0 0	chr2	21807064	21807266	203	*	10	2	0.0492610837438424	0.00985221674876847
10319	chr2	21821894	21821944	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21821894_21821944.maf	50	50	0	3	0.08	0.1	0.01414213818384	0.08	0.1	0.01414213818384	chr2:21821894-21821944	0.06	0.0328041693976742	0.0960664335664336	0.101512921286136	FALSE	4	10	1	4 7 3 3	1 1 0 0	chr2	21821632	21822027	396	*	6	2	0.0151515151515152	0.00505050505050505
10319	chr2	21821844	21821869	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21821844_21821869.maf	25	25	0	3	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:21821844-21821869	0.12	0.219355274156322	0.196503496503497	0.29450018750129	FALSE	4	10	1	4 7 3 3	1 1 0 0	chr2	21821632	21822027	396	*	6	2	0.0151515151515152	0.00505050505050505
10319	chr2	21821869	21821894	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_21821869_21821894.maf	25	26	1	4	0.0384615384615385	0.153846153846154	0.081589251053018	0.0384615384615385	0.153846153846154	0.081589251053018	chr2:21821869-21821894	0.153846153846154	0.210745242626259	0.253160301237224	0.329398991212971	FALSE	4	10	1	4 7 3 3	1 1 0 0	chr2	21821632	21822027	396	*	6	2	0.0151515151515152	0.00505050505050505
10319	chr2	21821844	21821894	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_21821844_21821894.maf	50	51	1	7	0.0392156862745098	0.156862745098039	0.0831890400827494	0.0392156862745098	0.156862745098039	0.0831890400827494	chr2:21821844-21821894	0.137254901960784	0.214965855856093	0.225387357740299	0.31146393083806	FALSE	4	10	1	4 7 3 3	1 1 0 0	chr2	21821632	21822027	396	*	6	2	0.0151515151515152	0.00505050505050505
10324	chr2	22020296	22020321	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22020296_22020321.maf	25	25	0	2	0.32	0.36	0.0282842869043923	0.32	0.36	0.0282842869043923	chr2:22020296-22020321	0.08	0.0701144264871709	0.129545454545455	0.147302605526899	FALSE	1	2	0	2	0	chr2	22020295	22020425	131	*	2	1	0.0152671755725191	0.00763358778625954
10328	chr2	22301139	22301189	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22301139_22301189.maf	50	50	0	8	0.34	0.36	0.0141421434521962	0.34	0.36	0.0141421434521962	chr2:22301139-22301189	0.16	0.0328041832968154	0.263461538461538	0.26549594477184	FALSE	1	8	0	8	0	chr2	22301122	22301227	106	*	8	1	0.0754716981132075	0.00943396226415094
10329	chr2	22408948	22408973	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22408948_22408973.maf	25	25	0	3	0.28	0.4	0.0848528185663277	0.28	0.4	0.0848528185663277	chr2:22408948-22408973	0.12	0.219355288055463	0.196503496503497	0.294500197853915	FALSE	2	3	0	3 3	0 0	chr2	22408746	22409045	300	*	6	2	0.02	0.00666666666666667
10329	chr2	22408923	22408973	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22408923_22408973.maf	50	50	0	3	0.22	0.32	0.0707106751141316	0.22	0.32	0.0707106751141316	chr2:22408923-22408973	0.06	0.182045044865108	0.0960664335664336	0.205837698243332	FALSE	2	3	0	3 3	0 0	chr2	22408746	22409045	300	*	6	2	0.02	0.00666666666666667
10332	chr2	22599681	22599731	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22599681_22599731.maf	50	52	2	7	0.307692307692308	0.346153846153846	0.0271964135054352	0.307692307692308	0.346153846153846	0.0271964135054352	chr2:22599681-22599731	0.134615384615385	0.0672443650136321	0.220968934911243	0.230974186483892	FALSE	3	13	2	6 7 3	0 2 1	chr2	22599680	22599905	226	*	6	1	0.0265486725663717	0.00442477876106195
10332	chr2	22599877	22599902	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22599877_22599902.maf	25	25	0	6	0.04	0.28	0.169705637132655	0.04	0.28	0.169705637132655	chr2:22599877-22599902	0.24	0.443216636004466	0.397377622377622	0.595273014000809	FALSE	3	13	2	6 7 3	0 2 1	chr2	22599680	22599905	226	*	6	1	0.0265486725663717	0.00442477876106195
10332	chr2	22599706	22599731	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22599706_22599731.maf	25	26	1	3	0.269230769230769	0.346153846153846	0.0543928270108704	0.269230769230769	0.346153846153846	0.0543928270108704	chr2:22599706-22599731	0.115384615384615	0.138994789920804	0.188777568585261	0.234428074312979	FALSE	3	13	2	6 7 3	0 2 1	chr2	22599680	22599905	226	*	6	1	0.0265486725663717	0.00442477876106195
10336	chr2	22784844	22784869	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22784844_22784869.maf	25	29	4	3	0.137931034482759	0.172413793103448	0.02438299541535	0.137931034482759	0.172413793103448	0.02438299541535	chr2:22784844-22784869	0.103448275862069	0.0598219178087904	0.168796720520858	0.179083764503984	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10336	chr2	22784779	22784804	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22784779_22784804.maf	25	26	1	2	0.115384615384615	0.230769230769231	0.0815892457846618	0.115384615384615	0.230769230769231	0.0815892457846618	chr2:22784779-22784804	0.0769230769230769	0.210745228727118	0.124394835933297	0.244719485611827	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10336	chr2	22784597	22784647	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22784597_22784647.maf	50	55	5	3	0.218181818181818	0.254545454545455	0.0257129708530092	0.218181818181818	0.254545454545455	0.0257129708530092	chr2:22784597-22784647	0.0545454545454545	0.0633307004190077	0.086935791481246	0.107557470479892	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10336	chr2	22784944	22784969	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22784944_22784969.maf	25	25	0	1	0.08	0.24	0.113137084397295	0.08	0.24	0.113137084397295	chr2:22784944-22784969	0.04	0.293975718839609	0.0625874125874126	0.300564315050293	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10336	chr2	22784819	22784869	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22784819_22784869.maf	50	54	4	4	0.12962962962963	0.185185185185185	0.0392837083967398	0.12962962962963	0.185185185185185	0.0392837083967398	chr2:22784819-22784869	0.0740740740740741	0.099133442750153	0.119625744625745	0.155363310497562	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10336	chr2	22784547	22784597	/home/rstudio/disco_tmp/data/acc_maf_ingroup/50/chr2/chr2_acc_50_22784547_22784597.maf	50	80	30	2	0.075	0.1125	0.0265165005336213	0.075	0.1125	0.0265165005336213	chr2:22784547-22784597	0.025	0.0654505974413821	0.0374781468531469	0.0754214306214083	FALSE	6	12	40	3 2 4 3 1 2	4 1 4 5 0 30	chr2	22784532	22784992	461	*	1	1	0.00216919739696312	0.00216919739696312
10341	chr2	22902242	22902267	/home/rstudio/disco_tmp/data/acc_maf_ingroup/25/chr2/chr2_acc_25_22902242_22902267.maf	25	25	0	4	0.04	0.16	0.0848528132979716	0.04	0.16	0.0848528132979716	chr2:22902242-22902267	0.16	0.219355274156322	0.263461538461538	0.342824617769372	FALSE	3	7	2	4 2 3	0 2 2	chr2	22902174	22902439	266	*	4	1	0.0150375939849624	0.0037593984962406
