id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	regions_empirical_p_value	regions_empirical_p_adjust	genes_empirical_p_value	genes_empirical_p_adjust
GO:0003690	double-stranded DNA binding	0.120848602753857	630	1.80510191554008	0	0	191122	180	663	1.81012778695829	1.11022302462516e-16	1.31006316905768e-14	0.0001999600079984	0.00832774621546279	0.984403119376125	1
GO:0008134	transcription factor binding	0.0563651033637611	292	1.79380551453052	0	0	197188	83	338	1.63723737653727	2.15580912454882e-06	8.03322557989772e-05	0.0001999600079984	0.00832774621546279	0.915816836632673	1
GO:0140297	DNA-binding transcription factor binding	0.0493918597507931	254	1.78066059767557	0	0	215156	70	283	1.64915647021465	1.01708924138411e-05	0.000360049591449974	0.000399920015996801	0.0149022827013545	0.943211357728454	1
GO:0003677	DNA binding	0.179549580054601	895	1.72600262833904	0	0	197984	258	1148	1.49840107660842	1.31927802016207e-12	8.49135307522498e-11	0.0001999600079984	0.00832774621546279	0.998600279944011	1
GO:0003676	nucleic acid binding	0.25798818260618	1099	1.47502944654594	0	0	187249	349	1909	1.21890471521133	1.34749661089284e-05	0.000454298857386729	0.0001999600079984	0.00832774621546279	1	1
GO:1901363	heterocyclic compound binding	0.386114434666384	1410	1.26446230179467	0	0	179068	548	3291	1.11020437568593	0.00142200437918305	0.03355930334872	0.0001999600079984	0.00832774621546279	1	1
GO:0097159	organic cyclic compound binding	0.390749534056809	1414	1.25300773434696	0	0	179471	551	3334	1.10188497673314	0.00269260775497893	0.0544676083007166	0.0001999600079984	0.00832774621546279	1	1
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.0351848423586804	185	1.82061840982922	2.1538326677728e-14	7.26149299420545e-13	188752	52	214	1.62009256446454	0.000215576698832431	0.00693765012606188	0.000999800039992002	0.029494101179764	0.909018196360728	1
GO:0015651	quaternary ammonium group transmembrane transporter activity	0.00102713024404786	22	7.41651662581262	1.21158638677343e-12	3.89910528107087e-11	72026	4	9	2.96324622902061	0.0338719938520862	0.221375605735635	0.000399920015996801	0.0149022827013545	0.206758648270346	1
GO:1990756	ubiquitin ligase-substrate adaptor activity	0.00314014326184316	34	3.74914524717745	1.70218839024017e-10	5.23977991430451e-09	344395	4	25	1.06676864244742	0.528919114066519	0.801873089419905	0.000799840031993601	0.0269660353643557	0.861027794441112	1
GO:0015101	organic cation transmembrane transporter activity	0.00154852698620058	23	5.14294486995528	4.68836969247377e-10	1.32774629690857e-08	69597	5	15	2.22243467176546	0.0615819681806917	0.290666889812865	0.000999800039992002	0.029494101179764	0.340131973605279	1
GO:0047498	calcium-dependent phospholipase A2 activity	0.000433413084402513	13	10.3859002036283	9.12890207871442e-10	2.22871126611373e-08	170767	1	7	0.952472002185195	0.679470247215829	0.861930335602362	0.0001999600079984	0.00832774621546279	0.189162167566487	1
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	0.000762945706279422	16	7.26154713158201	1.81233117402257e-09	4.27710157069328e-08	243317	2	5	2.66692160611855	0.164737152654822	0.472202040808154	0.0015996800639872	0.0390542581138945	0.641471705658868	1
GO:0140767	enzyme-substrate adaptor activity	0.00365302306904728	35	3.31755736121533	2.10051098736841e-09	4.79729606147366e-08	335799	5	31	1.07537161537038	0.505975154885639	0.786742940025288	0.0011997600479904	0.0326703889991233	0.829634073185363	1
GO:0001972	retinoic acid binding	0.00270545950956997	27	3.45561648135704	6.15815656246355e-08	1.17837158006059e-06	356748	1	7	0.952472002185195	0.679470247215829	0.861930335602362	0.0011997600479904	0.0326703889991233	0.999800039992002	1
GO:0004386	helicase activity	0.00898592288869366	55	2.11935062937186	4.03602232745826e-07	6.8035804948582e-06	167208	15	91	1.09900615636753	0.388820173846039	0.718758963663173	0.000799840031993601	0.0269660353643557	0.768246350729854	1
GO:0000339	RNA cap binding	0.000661918960023131	11	5.75427581919526	5.40304054541529e-06	7.21764661538496e-05	19734	3	13	1.53860861891455	0.30795388521963	0.63197492966811	0.001999600079984	0.0456682856976992	0.246350729854029	1
GO:0008373	sialyltransferase activity	0.00357401674708535	21	2.0345366736108	0.00225009445748603	0.0146218539918776	142552	3	23	0.869648349821265	0.692190633532921	0.86432269584005	0.0017996400719856	0.0424715056988602	0.921815636872625	1
