id 	description 	genome_fraction 	observed_region_hits 	fold_enrichment 	p_value 	p_adjust 	mean_tss_dist 	observed_gene_hits 	gene_set_size 	fold_enrichment_hyper 	p_value_hyper 	p_adjust_hyper
GO:0003676 	nucleic acid binding 	0.2960067695669 	157 	1.86102903588478 	0 	0 	360431 	103 	4027 	1.75490524867795 	8.60586046869116e-10 	1.07286393843016e-08
GO:0001228 	DNA-binding transcription activator activity, RNA polymerase II-specific 	0.0581471425079265 	52 	3.13783502475646 	2.63233879138625e-13 	3.07654596243268e-12 	338908 	30 	470 	4.37946918183812 	1.31605837339066e-11 	1.89309935249272e-10
GO:0001216 	DNA-binding transcription activator activity 	0.0583029350633153 	52 	3.12945034675759 	2.91322521661641e-13 	3.20454773827805e-12 	338908 	30 	474 	4.34251163599983 	1.62465596531547e-11 	2.17007618224281e-10
GO:1901363 	heterocyclic compound binding 	0.428108848624421 	182 	1.49166851673349 	7.03659353007424e-13 	7.31023883402157e-12 	358715 	126 	6005 	1.43964565611132 	1.05190145438527e-06 	1.22940982481279e-05
GO:0097159 	organic cyclic compound binding 	0.432925341857505 	182 	1.47507301949134 	2.28816965375245e-12 	2.25204065921951e-11 	358715 	126 	6079 	1.42212077067749 	2.11485452861204e-06 	2.08146208868659e-05
GO:0008134 	transcription factor binding 	0.0624173497725663 	47 	2.64209040118901 	1.28596744364273e-09 	1.20237955980596e-08 	366998 	25 	597 	2.87318609082066 	2.47536140740579e-06 	2.31446291592441e-05
GO:0140297 	DNA-binding transcription factor binding 	0.0526966602960326 	41 	2.72995761618764 	6.82788070527351e-09 	6.08006519945784e-08 	354407 	22 	487 	3.09950111842616 	3.0413382021699e-06 	2.70823925621796e-05
GO:1905394 	retromer complex binding 	0.000809637708430586 	6 	26.0025334291261 	1.63881270109911e-07 	1.39299079593425e-06 	252928 	1 	9 	7.62352042764414 	0.123803562161796 	0.321545362836887
GO:0035612 	AP-2 adaptor complex binding 	0.000912369607249016 	6 	23.0746743553037 	3.27475600525595e-07 	2.66251901296897e-06 	252928 	1 	9 	7.62352042764414 	0.123803562161796 	0.321545362836887
GO:0008568 	microtubule severing ATPase activity 	0.00104905045452238 	5 	16.7235613630331 	1.50567213037522e-05 	0.000115961406900693 	335395 	1 	7 	9.80166912125675 	0.0976833686546641 	0.289949046641622
GO:0003674 	molecular_function 	0.91328347770268 	278 	1.06805676474614 	1.55028618851194e-05 	0.000115961406900693 	348155 	278 	18297 	1.0424686074201 	0.00674983107978677 	0.0407167229651654
GO:0140776 	protein-containing complex destabilizing activity 	0.00137256642625981 	5 	12.7817927886588 	5.35637210001827e-05 	0.000385246762578237 	335395 	1 	13 	5.27782183452287 	0.173804812428722 	0.411411391445204
GO:0030957 	Tat protein binding 	0.00150586364609896 	5 	11.6503640250373 	8.25547746492461e-05 	0.000571768254052186 	540077 	1 	10 	6.86116838487972 	0.136579689005055 	0.345140565458719
GO:0061629 	RNA polymerase II-specific DNA-binding transcription factor binding 	0.0385553385082615 	25 	2.27515310822178 	0.000137291340749801 	0.000916910025721886 	315859 	16 	352 	3.11871290221806 	6.43371751343214e-05 	0.000546865988641732
GO:0005488 	binding 	0.888673251439626 	271 	1.06999641481508 	0.000183819019636156 	0.001185315747309 	346029 	264 	16732 	1.08256541573527 	0.000412378515486367 	0.0033528166259109
GO:0005545 	1-phosphatidylinositol binding 	0.00182990145896885 	5 	9.5873248054618 	0.000202978523422881 	0.00126523279600262 	426753 	1 	14 	4.90083456062837 	0.185854268629958 	0.42533999654521
GO:0046983 	protein dimerization activity 	0.0950447013488272 	44 	1.62435109712916 	0.000970540279586096 	0.00585454942847097 	396309 	27 	1099 	1.68563736480212 	0.00570565762067177 	0.0355652658355207
GO:0046982 	protein heterodimerization activity 	0.0299542382465037 	19 	2.2256171603512 	0.00112314782074185 	0.00656339507746021 	425831 	12 	365 	2.25572659228922 	0.00757343549109313 	0.0442572636510755
GO:0001727 	lipid kinase activity 	0.00403789639170287 	6 	5.21376220108238 	0.00117505760527037 	0.00665865976319876 	540515 	2 	40 	3.43058419243986 	0.115182141598319 	0.311519869046357
GO:0030332 	cyclin binding 	0.00277846226355703 	5 	6.31423355257771 	0.00131700964203119 	0.00723074063838867 	540077 	1 	33 	2.07914193481204 	0.384240389460905 	0.608923329060926
GO:0000993 	RNA polymerase II complex binding 	0.00279585662756721 	5 	6.27494967951503 	0.00135334717830804 	0.00723074063838867 	427773 	3 	36 	5.7176403207331 	0.0153441529453017 	0.0831604132606412
GO:0043175 	RNA polymerase core enzyme binding 	0.0029765208870285 	5 	5.89408249261005 	0.00177584760509353 	0.00922454172645805 	427773 	3 	41 	5.0203671108876 	0.0217259372286009 	0.107981278057052
GO:0003712 	transcription coregulator activity 	0.0504636741770098 	26 	1.80779682936761 	0.00286453855930779 	0.0144775327186637 	381650 	12 	527 	1.56231538175629 	0.0859188832178668 	0.2723191722329
GO:0005249 	voltage-gated potassium channel activity 	0.0146101723871272 	11 	2.64175467649354 	0.00353878883188463 	0.0172550909341537 	454147 	5 	100 	3.43058419243986 	0.0155647832306013 	0.0831604132606412
GO:0005515 	protein binding 	0.836817591061558 	255 	1.06921371116282 	0.00359865532851333 	0.0172550909341537 	347561 	227 	14745 	1.05628024643452 	0.0576826808267441 	0.223830395241881
GO:0004879 	nuclear receptor activity 	0.00961168493156528 	8 	2.92042192794029 	0.00688532549185972 	0.0314038016336041 	397150 	5 	52 	6.59727729315358 	0.000943271292829895 	0.00678429737535347
GO:0098531 	ligand-activated transcription factor activity 	0.00961168493156528 	8 	2.92042192794029 	0.00688532549185972 	0.0314038016336041 	397150 	5 	52 	6.59727729315358 	0.000943271292829895 	0.00678429737535347
GO:0016922 	nuclear receptor binding 	0.0144827764313927 	10 	2.42272049592576 	0.0094186968621226 	0.0419356265051649 	342927 	7 	140 	3.43058419243986 	0.00450065264075339 	0.029021449786927
GO:0019899 	enzyme binding 	0.172861239471482 	65 	1.31938296946102 	0.0102508650520914 	0.0445793433660718 	362594 	36 	2091 	1.18126284962061 	0.165718476154606 	0.397299423601428
GO:0022843 	voltage-gated monoatomic cation channel activity 	0.019372457798203 	12 	2.17346005326183 	0.010527155992194 	0.0447404129668245 	468293 	6 	144 	2.85882016036655 	0.019095021012892 	0.0991880258169665
GO:0070063 	RNA polymerase binding 	0.00500113342498309 	5 	3.50797672413271 	0.0150104196466068 	0.062376632753677 	427773 	3 	59 	3.48872968722698 	0.0548398189893246 	0.223830395241881
GO:0004860 	protein kinase inhibitor activity 	0.00721766231544104 	6 	2.91682135556669 	0.0182945231949087 	0.0743712138575634 	255273 	3 	73 	2.81965824036153 	0.0907442169188186 	0.282819476063651
GO:0008289 	lipid binding 	0.0735100334542614 	31 	1.47968821007598 	0.0192456546048041 	0.0765731364063482 	412291 	15 	830 	1.2399701900385 	0.2317372945583 	0.492441750936389
GO:0019210 	kinase inhibitor activity 	0.00750003793900771 	6 	2.80700334453678 	0.0215822739184013 	0.0840809421404383 	255273 	3 	77 	2.67318248761548 	0.10242353629642 	0.299268770116102
GO:0005267 	potassium channel activity 	0.0191706465480882 	11 	2.01331192097532 	0.0230269533945551 	0.0878783731588122 	454147 	5 	125 	2.74446735395189 	0.0363227114822626 	0.161722548742455
GO:0015079 	potassium ion transmembrane transporter activity 	0.0227052555913649 	12 	1.85442806351442 	0.0312698143745864 	0.113465294057872 	437763 	6 	162 	2.54117347588138 	0.0316601064609522 	0.144400973370684
GO:0019901 	protein kinase binding 	0.0676686728310597 	28 	1.45186258167595 	0.0314282698433415 	0.113465294057872 	370580 	15 	708 	1.45363736967791 	0.0956440327372534 	0.288474743901071
GO:0001098 	basal transcription machinery binding 	0.00612606597978251 	5 	2.86380520664024 	0.03215861275437 	0.113465294057872 	427773 	3 	61 	3.3743451073179 	0.0594597789317439 	0.223830395241881
GO:0001099 	basal RNA polymerase II transcription machinery binding 	0.00612606597978251 	5 	2.86380520664024 	0.03215861275437 	0.113465294057872 	427773 	3 	61 	3.3743451073179 	0.0594597789317439 	0.223830395241881
GO:0051117 	ATPase binding 	0.00894541056438806 	6 	2.35345615803913 	0.0446345966468003 	0.15456795505466 	398550 	2 	86 	1.59562055462319 	0.357441134833264 	0.581230367076699
GO:0003714 	transcription corepressor activity 	0.019265877278482 	10 	1.82123652045863 	0.0515467118118027 	0.175258820160129 	302717 	6 	191 	2.15534085388892 	0.061391650950621 	0.223830395241881
GO:0016772 	transferase activity, transferring phosphorus-containing groups 	0.0838129989171204 	32 	1.3396573706355 	0.0563561550386854 	0.185990770864311 	370546 	20 	964 	1.42347891802484 	0.0720271555919469 	0.249427372142483
GO:0016874 	ligase activity 	0.0119276124733733 	7 	2.05920535761887 	0.0566923740067685 	0.185990770864311 	362900 	3 	176 	1.16951733833177 	0.474460382504688 	0.672152208548308
GO:0035091 	phosphatidylinositol binding 	0.0279003151210014 	13 	1.63489318632764 	0.0588180645446743 	0.189637552928519 	424841 	5 	277 	1.23847804781222 	0.378511113641109 	0.608923329060926
GO:0005244 	voltage-gated monoatomic ion channel activity 	0.0255788992265655 	12 	1.64609363307415 	0.0650194423696223 	0.206078571578294 	468293 	6 	201 	2.04810996563574 	0.0745140763922925 	0.249531450146191
GO:0022832 	voltage-gated channel activity 	0.0256601355598318 	12 	1.64088233515828 	0.0662271480629453 	0.206407944796179 	468293 	6 	203 	2.02793154232898 	0.0773164370140741 	0.253652170554945
GO:0044877 	protein-containing complex binding 	0.148902997706786 	52 	1.22533557524586 	0.0686288501433546 	0.210386802898481 	351800 	34 	1773 	1.31573449005026 	0.0600882480877183 	0.223830395241881
GO:0042803 	protein homodimerization activity 	0.0642883626452661 	25 	1.36446620564342 	0.0726078274674326 	0.216970384569097 	428595 	13 	710 	1.25627026765403 	0.238208706317903 	0.496866968001435
GO:0046872 	metal ion binding 	0.343583983173081 	110 	1.1233495482421 	0.0752430044820758 	0.216970384569097 	320775 	86 	4310 	1.36904984013841 	0.00081999281375178 	0.00638911067381595
GO:0004842 	ubiquitin-protein transferase activity 	0.0347737294279592 	15 	1.51354427072326 	0.0752583880176826 	0.216970384569097 	294849 	9 	444 	1.39077737531346 	0.201617833107998 	0.453682243850992
GO:0016301 	kinase activity 	0.0737686876028401 	28 	1.3318064510518 	0.0754175133528946 	0.216970384569097 	391318 	17 	795 	1.46716808230132 	0.0747259957657043 	0.249531450146191
GO:0003682 	chromatin binding 	0.058676071897335 	23 	1.37537759049665 	0.077460508104886 	0.21947143963051 	362450 	15 	590 	1.74436484361349 	0.0268770124251575 	0.125650033087611
GO:0005506 	iron ion binding 	0.0104293657334582 	6 	2.01859174536462 	0.0801050421471168 	0.22290010986471 	289694 	3 	158 	1.30275349079995 	0.405599951434106 	0.637371352253594
GO:0042802 	identical protein binding 	0.180125150595547 	61 	1.18825764759466 	0.081054585405349 	0.22290010986471 	391322 	38 	2133 	1.2223366086518 	0.112070431027915 	0.311519869046357
GO:0016740 	transferase activity 	0.190261568741935 	64 	1.18027726247417 	0.0828072480057778 	0.224419643146093 	338500 	43 	2332 	1.26513825278657 	0.0622416072330363 	0.223830395241881
GO:0019900 	kinase binding 	0.0749132499624304 	28 	1.31145844138866 	0.0869774641126534 	0.232354082700945 	370580 	15 	791 	1.30110652052081 	0.181397782358602 	0.424017316263231
GO:0003713 	transcription coactivator activity 	0.0250360251391849 	11 	1.54163813998018 	0.105668202564038 	0.276501217896641 	250561 	5 	297 	1.15507885267335 	0.436024906601861 	0.65039366883991
GO:0019787 	ubiquitin-like protein transferase activity 	0.0367546414304259 	15 	1.43197095384529 	0.106460361970899 	0.276501217896641 	294849 	9 	470 	1.31384075455144 	0.248718475956632 	0.500111344127851
GO:0016746 	acyltransferase activity 	0.0523506840504786 	20 	1.34048751930014 	0.114368996913857 	0.292972635930018 	286671 	11 	715 	1.05556436690457 	0.470779236139709 	0.672028375252867
GO:0140097 	catalytic activity, acting on DNA 	0.0171449542449201 	8 	1.63722661709134 	0.119944475301012 	0.29822400026153 	247304 	7 	241 	1.99287048523477 	0.0636694228053181 	0.22464494461499
GO:0031625 	ubiquitin protein ligase binding 	0.0228157820878684 	10 	1.53787054781271 	0.120347284739072 	0.29822400026153 	340680 	5 	297 	1.15507885267335 	0.436024906601861 	0.65039366883991
GO:0016755 	aminoacyltransferase activity 	0.0375878222415331 	15 	1.40022953735299 	0.121642897288065 	0.29822400026153 	294849 	9 	487 	1.26797773026525 	0.281361167872369 	0.520936023684486
GO:0042826 	histone deacetylase binding 	0.0118255113453431 	6 	1.78027240972018 	0.124516260904214 	0.29822400026153 	508233 	3 	126 	1.63361152020946 	0.278667609656522 	0.520936023684486
GO:0016298 	lipase activity 	0.00921916610772165 	5 	1.90297684672681 	0.125574239425642 	0.29822400026153 	469246 	4 	134 	2.04810996563574 	0.132508237101806 	0.339438908740242
GO:0051219 	phosphoprotein binding 	0.00923215052269659 	5 	1.90030043444293 	0.126105167740375 	0.29822400026153 	289313 	4 	93 	2.95104016553967 	0.0471286892332026 	0.204954997362997
GO:0016887 	ATP hydrolysis activity 	0.0290401390405632 	12 	1.44989881415796 	0.12969953565668 	0.29822400026153 	332934 	7 	374 	1.28417590091332 	0.304794781550323 	0.553365283008839
GO:0016782 	transferase activity, transferring sulphur-containing groups 	0.00934464694394465 	5 	1.87742348687569 	0.130748394364187 	0.29822400026153 	495465 	4 	73 	3.75954432048204 	0.0219427196051762 	0.107981278057052
GO:0043169 	cation binding 	0.352398862309672 	110 	1.09525016553979 	0.130772021505056 	0.29822400026153 	320775 	86 	4402 	1.3404372582909 	0.00159184213823149 	0.0106312314231889
GO:0044389 	ubiquitin-like protein ligase binding 	0.0233432456925956 	10 	1.50312084961584 	0.133585446519072 	0.30096962047068 	340680 	5 	315 	1.08907434680631 	0.486768796367226 	0.679296753139337
GO:0016773 	phosphotransferase activity, alcohol group as acceptor 	0.0665936811194065 	24 	1.26454229440771 	0.142062440091047 	0.316258051155068 	419067 	15 	696 	1.47870008294822 	0.0858647079629169 	0.2723191722329
GO:0005496 	steroid binding 	0.0104590300019821 	5 	1.67738878708619 	0.180626530445639 	0.397378366980407 	218374 	3 	102 	2.01799070143521 	0.186512725757792 	0.42533999654521
GO:0019199 	transmembrane receptor protein kinase activity 	0.0134493924442149 	6 	1.56532212635397 	0.188169927997072 	0.409160192272703 	358936 	6 	82 	5.0203671108876 	0.0012611649200116 	0.00873473481637666
GO:0061630 	ubiquitin protein ligase activity 	0.0255514043602185 	10 	1.3732207750144 	0.19678338777797 	0.414982164325694 	361274 	6 	329 	1.25127690909661 	0.347544428895567 	0.575139895605938
GO:0004252 	serine-type endopeptidase activity 	0.0107972085862046 	5 	1.62485141497945 	0.197005531017586 	0.414982164325694 	330830 	4 	180 	1.52470408552883 	0.268109901995346 	0.516871666733296
GO:0001221 	transcription coregulator binding 	0.0136663180244813 	6 	1.54047575515472 	0.197504880347523 	0.414982164325694 	240655 	5 	115 	2.98311668907814 	0.0266706635810685 	0.125650033087611
GO:0031490 	chromatin DNA binding 	0.0109164184783035 	5 	1.60710765018686 	0.202899048346034 	0.421579133785648 	229358 	4 	118 	2.32581979148465 	0.0941633832766128 	0.288474743901071
GO:0140657 	ATP-dependent activity 	0.0447055245774914 	16 	1.25578105631846 	0.209528256018211 	0.430569053575884 	359704 	10 	572 	1.19950496239156 	0.324019898766607 	0.562510081386005
GO:0005261 	monoatomic cation channel activity 	0.0386047649991892 	14 	1.27245450188793 	0.215245445611814 	0.4375097644501 	484987 	8 	331 	1.65828843139087 	0.112347152996429 	0.311519869046357
GO:0061659 	ubiquitin-like protein ligase activity 	0.0265704634168443 	10 	1.3205535314827 	0.229707071937595 	0.461884112390648 	361274 	6 	342 	1.20371375173329 	0.381259173823241 	0.608923329060926
GO:0046873 	metal ion transmembrane transporter activity 	0.0496366114681033 	17 	1.2017162542481 	0.252656165453624 	0.50262449935987 	427437 	11 	440 	1.71529209621993 	0.058595008268327 	0.223830395241881
GO:0019887 	protein kinase regulator activity 	0.0242334600290643 	9 	1.30311343615592 	0.257065992375562 	0.506014111307686 	297638 	4 	239 	1.14831270039828 	0.46115642694814 	0.663355783379247
GO:1901981 	phosphatidylinositol phosphate binding 	0.0188778164008032 	7 	1.3010722737894 	0.294322890281095 	0.57331646336005 	350133 	3 	182 	1.13096182168347 	0.496613820791324 	0.682844003588071
GO:0008236 	serine-type peptidase activity 	0.0128443208849761 	5 	1.36588456534466 	0.304766236202925 	0.581919411722617 	330830 	4 	198 	1.38609462320803 	0.326863774852549 	0.562510081386005
GO:0140640 	catalytic activity, acting on a nucleic acid 	0.0384652584485626 	13 	1.18585021724776 	0.304963114164794 	0.581919411722617 	210173 	11 	608 	1.24132980647495 	0.274620817703458 	0.520936023684486
GO:0017171 	serine hydrolase activity 	0.0130046527433663 	5 	1.3490448376695 	0.313626809931705 	0.589535129568004 	330830 	4 	202 	1.35864720492668 	0.340068224933634 	0.5729077302936
GO:0016829 	lyase activity 	0.0162148413583571 	6 	1.29835569239762 	0.317365044268536 	0.589535129568004 	203316 	4 	206 	1.33226570580189 	0.353290431232597 	0.579520268776277
GO:0019207 	kinase regulator activity 	0.0258414118677967 	9 	1.22202871615441 	0.318412021852237 	0.589535129568004 	297638 	4 	266 	1.03175464434282 	0.544584789589253 	0.723148740137492
GO:0005543 	phospholipid binding 	0.0466173574770927 	15 	1.129012492251 	0.352535770224686 	0.646315578745258 	390218 	7 	473 	1.01539489839658 	0.53695846429525 	0.722382969951163
GO:0005524 	ATP binding 	0.125803884478026 	38 	1.05985068653919 	0.37667395334932 	0.681856053836397 	383869 	23 	1494 	1.05627090262539 	0.423548185547499 	0.649209104076905
GO:0022890 	inorganic cation transmembrane transporter activity 	0.0577265344703013 	18 	1.09408775905879 	0.381769901437179 	0.681856053836397 	424928 	12 	555 	1.48349586700102 	0.113786268811107 	0.311519869046357
GO:0005319 	lipid transporter activity 	0.0143039367436665 	5 	1.22650567906705 	0.386233657700715 	0.681856053836397 	347140 	5 	174 	1.97160011059762 	0.111330393954058 	0.311519869046357
GO:0022839 	monoatomic ion-gated channel activity 	0.0411123011672228 	13 	1.10949846621783 	0.391004302077172 	0.681856053836397 	501835 	7 	328 	1.46427374067555 	0.203793093494563 	0.453682243850992
GO:0022836 	gated channel activity 	0.0411935375004891 	13 	1.10731046313218 	0.393698257456652 	0.681856053836397 	501835 	7 	330 	1.45539935436843 	0.207898395742988 	0.457376470634574
GO:0043167 	ion binding 	0.460506914168125 	134 	1.02099539470723 	0.393799218258454 	0.681856053836397 	330365 	102 	6111 	1.14521219973447 	0.0568266743438015 	0.223830395241881
GO:0030554 	adenyl nucleotide binding 	0.137735674063295 	41 	1.04446179322212 	0.407576003154769 	0.699235895320567 	364350 	24 	1658 	0.993172745700322 	0.545261884274793 	0.723148740137492
GO:0000287 	magnesium ion binding 	0.0181363499346376 	6 	1.16079760562737 	0.413907938504398 	0.703643495457476 	190630 	4 	227 	1.20901645548541 	0.422403860860022 	0.649209104076905
GO:0008324 	monoatomic cation transmembrane transporter activity 	0.0592016006390505 	18 	1.06682748532279 	0.423288123067143 	0.713107018140141 	424928 	12 	595 	1.38376505241272 	0.161646697606209 	0.393497353857745
GO:0008237 	metallopeptidase activity 	0.0185096079528994 	6 	1.13738938353092 	0.432661333006259 	0.722389904215808 	258048 	4 	203 	1.35195436155266 	0.343372732109859 	0.573309829504854
GO:0019838 	growth factor binding 	0.0157202704248285 	5 	1.11600240803836 	0.46487165777967 	0.769300884998214 	275351 	6 	132 	3.11871290221806 	0.012939635836706 	0.0733246030746673
GO:0004674 	protein serine/threonine kinase activity 	0.0403988861298645 	12 	1.04223821970103 	0.483063187033024 	0.792393122589259 	398909 	7 	437 	1.099042990713 	0.453833512433841 	0.657882688566885
GO:0032559 	adenyl ribonucleotide binding 	0.131422472721685 	38 	1.01453983152254 	0.488261812283701 	0.793956164322191 	383869 	23 	1557 	1.01353161754806 	0.504884170399433 	0.689148466165649
GO:0008168 	methyltransferase activity 	0.0166342961032513 	5 	1.05468001412418 	0.514050367706371 	0.828684644492167 	202657 	5 	219 	1.56647680020085 	0.216066740303342 	0.468787019911763
GO:0004857 	enzyme inhibitor activity 	0.0311905969886826 	9 	1.0124508799841 	0.531559015676218 	0.849585777191904 	289381 	5 	391 	0.877387261493571 	0.67690378510301 	0.827394290280771
GO:0016741 	transferase activity, transferring one-carbon groups 	0.0170865819060074 	5 	1.02676238850057 	0.537697894421976 	0.852114459804319 	202657 	5 	231 	1.4851013820086 	0.248092955179724 	0.500111344127851
GO:0140096 	catalytic activity, acting on a protein 	0.19139272560535 	54 	0.989973279346152 	0.556622643480344 	0.874692725469112 	297027 	40 	2342 	1.17184771731507 	0.162028322176718 	0.393497353857745
GO:0045296 	cadherin binding 	0.0358480702849188 	10 	0.978789625755866 	0.571593056798055 	0.876302409218052 	413289 	8 	334 	1.64339362512089 	0.116611715685802 	0.311519869046357
GO:0008047 	enzyme activator activity 	0.0574426961256999 	16 	0.977327922671717 	0.573550019787024 	0.876302409218052 	197899 	8 	596 	0.920962199312715 	0.64288629338192 	0.812295519340669
GO:0005216 	monoatomic ion channel activity 	0.0503707643290955 	14 	0.975224570677583 	0.576347271484794 	0.876302409218052 	484987 	8 	441 	1.24465639635006 	0.315081236967457 	0.562510081386005
GO:0008233 	peptidase activity 	0.0467815890171617 	13 	0.975042448237188 	0.576391424245029 	0.876302409218052 	244048 	11 	638 	1.18296006635857 	0.327880207866709 	0.562510081386005
GO:1901702 	salt transmembrane transporter activity 	0.0621181782172861 	17 	0.960252288764298 	0.603355559717211 	0.907380851578505 	427437 	11 	574 	1.31485805285152 	0.218098773969644 	0.468787019911763
GO:0008514 	organic anion transmembrane transporter activity 	0.0185093979229068 	5 	0.947835241437591 	0.608364666684245 	0.907380851578505 	365949 	3 	229 	0.898843019853239 	0.651536050348195 	0.817699606812836
GO:0004672 	protein kinase activity 	0.0588031373196452 	16 	0.954716932398051 	0.611390306411185 	0.907380851578505 	371855 	11 	587 	1.28573853890421 	0.239133834867001 	0.496866968001435
GO:0106310 	protein serine kinase activity 	0.0343218732165333 	9 	0.920082280159729 	0.645738178831844 	0.942956777415368 	390210 	4 	360 	0.762352042764414 	0.772607403051543 	0.902984902316491
GO:0140678 	molecular function inhibitor activity 	0.0419626666527527 	11 	0.919781660862067 	0.652944336367055 	0.942956777415368 	255980 	7 	495 	0.970266236245618 	0.585214706652333 	0.766756510991104
GO:0005096 	GTPase activator activity 	0.0308505488992419 	8 	0.909876045650722 	0.654681888508002 	0.942956777415368 	220365 	3 	284 	0.724771308261943 	0.78581767424379 	0.909647926792106
GO:0015318 	inorganic molecular entity transmembrane transporter activity 	0.0681514463424567 	18 	0.926728604107353 	0.664401877450117 	0.942956777415368 	424928 	12 	672 	1.22520864015709 	0.276726284780069 	0.520936023684486
GO:0019904 	protein domain specific binding 	0.068155682684853 	18 	0.926671001578543 	0.66450404316648 	0.942956777415368 	327644 	11 	686 	1.10018735034515 	0.416694739409213 	0.649209104076905
GO:0005215 	transporter activity 	0.104702818907811 	28 	0.938328261453892 	0.667178428894034 	0.942956777415368 	414722 	20 	1218 	1.12662863462721 	0.322888236127444 	0.562510081386005
GO:0015075 	monoatomic ion transmembrane transporter activity 	0.0721524271546092 	19 	0.923969841289087 	0.672368986420025 	0.942956777415368 	432270 	13 	721 	1.23710386967318 	0.254856538553097 	0.503703308593216
GO:0003824 	catalytic activity 	0.404878676339844 	112 	0.970617814929064 	0.679524963577967 	0.942956777415368 	315321 	82 	5728 	0.982220334427614 	0.598925576393698 	0.777771408233483
GO:0015267 	channel activity 	0.0543874000348166 	14 	0.903201972995537 	0.689192063872155 	0.942956777415368 	484987 	8 	496 	1.10664006207738 	0.43602586632117 	0.65039366883991
GO:0022803 	passive transmembrane transporter activity 	0.0544098211620381 	14 	0.90282978271976 	0.689771265674557 	0.942956777415368 	484987 	8 	497 	1.10441342211344 	0.438233167239726 	0.65039366883991
GO:0030674 	protein-macromolecule adaptor activity 	0.0319067764564628 	8 	0.879755918837447 	0.690829296823024 	0.942956777415368 	392739 	5 	368 	0.932223965336919 	0.624484152884371 	0.79441181353318
GO:0004175 	endopeptidase activity 	0.0322894688041351 	8 	0.869329118074614 	0.70332501693107 	0.953056363522537 	390741 	7 	449 	1.06966990410152 	0.481982868748512 	0.677675161323096
GO:0022857 	transmembrane transporter activity 	0.0975924104335258 	25 	0.898833196720387 	0.740922218389631 	0.996780250639287 	410795 	17 	1108 	1.05270634064039 	0.449272269969591 	0.656358706908699
GO:0016491 	oxidoreductase activity 	0.0495929950126935 	12 	0.849016340858578 	0.757636872113485 	0.998137308595676 	226758 	7 	738 	0.650788329189134 	0.916409482644432 	0.96585611349551
GO:0140098 	catalytic activity, acting on RNA 	0.0228441313712033 	5 	0.767981034780694 	0.780734257473162 	0.998137308595676 	150762 	4 	391 	0.701909809194857 	0.824603450658971 	0.928920754657997
GO:0001664 	G protein-coupled receptor binding 	0.0236621076447876 	5 	0.741432670009318 	0.805645453060539 	0.998137308595676 	486609 	3 	293 	0.70250870834946 	0.803149741026382 	0.915786594950813
